s_name,classification,schemecode,return_year1,return_year2,return_year3,return_year4,return_year5,return_year6,return_year7,return_year8,return_year9,return_year10,rank_year1,rank_year2,rank_year3,rank_year4,rank_year5,rank_year6,rank_year7,rank_year8,rank_year9,rank_year10,return_month1,return_month2,return_month3,return_month4,return_month5,return_month6,return_month7,return_month8,return_month9,return_month10,rank_month1,rank_month2,rank_month3,rank_month4,rank_month5,rank_month6,rank_month7,rank_month8,rank_month9,rank_month10,return_quarter1,return_quarter2,return_quarter3,return_quarter4,return_quarter5,return_quarter6,return_quarter7,return_quarter8,return_quarter9,return_quarter10,rank_quarter1,rank_quarter2,rank_quarter3,rank_quarter4,rank_quarter5,rank_quarter6,rank_quarter7,rank_quarter8,rank_quarter9,rank_quarter10,avg_year1,avg_year2,avg_year3,avg_year4,avg_year5,avg_year6,avg_year7,avg_year8,avg_year9,avg_year10,avg_month1,avg_month2,avg_month3,avg_month4,avg_month5,avg_month6,avg_month7,avg_month8,avg_month9,avg_month10,avg_quarter1,avg_quarter2,avg_quarter3,avg_quarter4,avg_quarter5,avg_quarter6,avg_quarter7,avg_quarter8,avg_quarter9,avg_quarter10,num_funds_year1,num_funds_year2,num_funds_year3,num_funds_year4,num_funds_year5,num_funds_year6,num_funds_year7,num_funds_year8,num_funds_year9,num_funds_year10,num_funds_month1,num_funds_month2,num_funds_month3,num_funds_month4,num_funds_month5,num_funds_month6,num_funds_month7,num_funds_month8,num_funds_month9,num_funds_month10,num_funds_quater10,num_funds_quater9,num_funds_quater8,num_funds_quater7,num_funds_quater6,num_funds_quater5,num_funds_quater4,num_funds_quater3,num_funds_quater2,num_funds_quater1
DSP World Agriculture Fund-Reg(G),FoFs : Overseas,14597,-5.2,-13.18,5.86,21.04,19.7,-8.78,4.08,10.71,-10.09,4.54,52,21,19,14,19,14,22,10,15,8,-3.03,1.95,0.43,-2.87,3.64,4.44,-4.75,-6.43,-3.51,4.82,32,44,47,39,44,52,46,53,41,19,-0.54,3.1,-5.36,-3.69,0.88,8.97,-6.79,-12.94,-1.83,-0.96,48,51,49,48,50,26,36,23,14,34,23.59,-14.52,9.91,19.5,24.32,-6.48,14.52,12.34,-7.89,0.55,-1.74,3.36,3.26,-1.17,4.69,9.21,-3.55,-4.19,-2.68,4.39,5.48,10.27,-2.69,5.18,8.56,8.67,-4.32,-13.83,-4.75,3.55,55,47,31,27,26,25,25,25,25,18,58,57,57,57,57,57,57,56,56,56,42,47,51,52,54,55,56,56,57,57
Nippon India Inv-Annual-I(G),Debt : FTP/FMP,2599,6.99,4.75,3.58,4.87,7.5,7.72,6.5,8.03,8.53,9.12,44,6,9,6,1,2,5,2,1,6,0.57,0.6,0.57,0.61,0.59,0.58,0.55,0.55,0.52,0.54,16,60,72,82,86,80,16,6,30,17,1.79,1.72,1.62,1.77,1.7,1.64,1.03,0.95,1.05,0.83,84,79,10,84,45,48,48,10,3,11,7.03,3.18,3.63,5.76,5.69,7.5,6.56,7.47,8.13,9.06,0.4,0.58,0.63,0.65,0.83,0.72,0.28,0.43,0.5,0.43,1.87,1.84,1.37,1.98,1.7,1.93,1.63,-1.35,0.8,0.75,69,40,18,17,12,12,12,12,12,12,110,108,106,103,96,94,94,94,93,93,35,40,49,49,56,69,93,93,94,103
HDFC Nifty PSU Bank ETF,Equity : ETFs,48522,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.51,1.08,10.45,-,-,-,-,-,-,-,6,91,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.47,3.94,27.55,13.11,8.95,0.95,32.5,5.06,-4.48,36.67,2.72,0.73,2.68,1.58,8,7.04,-2.91,2.49,-0.98,3.83,5.13,12.17,5.33,12.52,-3.29,4.87,9.9,-9.47,-0.93,-0.47,-,-,-,-,-,-,-,-,-,-,149,147,145,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Axis NIFTY Healthcare ETF,Equity : ETFs,45520,33.48,-10.32,-,-,-,-,-,-,-,-,34,80,-,-,-,-,-,-,-,-,-0.73,0.88,4.81,7.34,3.35,11.12,-4.77,2.52,-0.8,7.32,128,99,26,12,137,12,131,39,47,14,13.5,9.37,9.14,17.19,-4.57,-2.59,9.72,-11.31,-5.4,-0.13,21,113,22,17,73,108,49,88,82,27,28.47,3.94,27.55,13.11,8.95,0.95,32.5,5.06,-4.48,36.67,2.72,0.73,2.68,1.58,8,7.04,-2.91,2.49,-0.98,3.83,5.13,12.17,5.33,12.52,-3.29,4.87,9.9,-9.47,-0.93,-0.47,122,93,-,-,-,-,-,-,-,-,149,147,145,141,141,141,138,136,134,129,84,93,103,103,117,122,129,129,138,141
LIC MF Equity Savings Fund(G),Hybrid : Equity Oriented,12894,11.93,2.88,10.14,9.67,7.21,1.93,3.84,6.02,4.85,14.54,47,29,48,38,29,6,36,16,12,21,2.01,0.22,0.46,0.81,4.05,1.65,-1.17,1.59,-0.19,2.73,30,45,47,42,30,50,27,9,38,20,1.51,4.53,4.16,4.71,-1.82,2.19,4.26,-3.56,0.13,0.33,51,44,19,49,30,33,41,16,23,31,17.08,2.69,19.36,11.92,7.58,-1.41,20.48,6.33,3.95,34.33,2.21,0.77,1.29,1.41,3.94,3.95,-1.34,1.15,0.14,2.46,3.51,6.59,3.79,7.48,-1.59,2.68,6.29,-5.35,-0.54,0.42,55,55,53,52,47,38,36,33,29,24,56,56,56,56,56,56,56,55,55,55,53,55,55,55,55,55,55,55,56,56
LIC MF Childrens Gift Fund(G),Hybrid : Solution Oriented,2088,22.14,-0.95,15.5,12.39,13.16,-8.03,14.1,9.66,-1.2,31.38,17,29,21,18,1,19,17,6,11,7,3.18,-0.61,1.2,0.34,5.07,5.18,-1.63,0.67,1.24,3.12,16,37,15,31,16,16,17,29,6,16,0.92,8.71,5.1,11.33,-3.98,2.27,7.86,-8.14,-2.25,-0.32,35,16,14,14,27,18,21,29,24,31,20.2,1.09,20.8,12.96,7.64,-2.12,25,6.66,3.84,36.47,2.67,0.82,1.03,1.11,4.54,4.66,-1.76,0.98,0.45,2.95,2.99,7.5,4.43,9.33,-2.13,1.88,7.57,-6.14,-1.66,1.1,38,37,33,32,20,20,20,17,13,13,40,40,40,40,39,39,38,38,38,38,37,37,37,37,38,38,38,38,38,40
SBI S&P BSE Sensex Next 50 ETF,Equity : ETFs,38734,34.4,5.02,30.85,16.5,-3.18,-,-,-,-,-,28,49,18,22,47,-,-,-,-,-,5.75,1.9,4.15,2.95,8.63,8.73,-2.52,1.2,1.51,3.31,35,45,31,57,35,41,42,119,21,54,9.26,15.13,6.14,16.75,-5.8,-0.45,15.96,-9.98,1.07,-0.86,35,23,42,20,100,94,22,68,18,30,28.47,3.94,27.55,13.11,8.95,0.95,32.5,5.06,-4.48,36.67,2.72,0.73,2.68,1.58,8,7.04,-2.91,2.49,-0.98,3.83,5.13,12.17,5.33,12.52,-3.29,4.87,9.9,-9.47,-0.93,-0.47,122,93,72,61,53,-,-,-,-,-,149,147,145,141,141,141,138,136,134,129,84,93,103,103,117,122,129,129,138,141
Franklin India Feeder - Templeton European Opportunities Fund(G),FoFs : Overseas,26629,11.56,-5.02,4.2,-9.06,15.57,-13.81,12.82,2.46,-0.45,-,38,8,21,26,25,23,14,17,10,-,-1.52,4.14,-1.08,-4.25,4.76,8.56,-4.88,-7.68,-1.06,5.44,19,13,52,44,31,37,48,54,17,12,-1.36,8.17,-3.68,-0.09,7.17,24.76,-14.24,-8.53,-2.95,-2.42,50,41,37,44,28,2,49,9,18,37,23.59,-14.52,9.91,19.5,24.32,-6.48,14.52,12.34,-7.89,0.55,-1.74,3.36,3.26,-1.17,4.69,9.21,-3.55,-4.19,-2.68,4.39,5.48,10.27,-2.69,5.18,8.56,8.67,-4.32,-13.83,-4.75,3.55,55,47,31,27,26,25,25,25,25,-,58,57,57,57,57,57,57,56,56,56,42,47,51,52,54,55,56,56,57,57
Motilal Oswal Nifty Realty ETF,Equity : ETFs,48548,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.01,-,-,-,-,-,-,-,-,-,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.47,3.94,27.55,13.11,8.95,0.95,32.5,5.06,-4.48,36.67,2.72,0.73,2.68,1.58,8,7.04,-2.91,2.49,-0.98,3.83,5.13,12.17,5.33,12.52,-3.29,4.87,9.9,-9.47,-0.93,-0.47,-,-,-,-,-,-,-,-,-,-,149,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Motilal Oswal S&P BSE Quality Index Fund-Reg(G),Equity : Index Funds,46744,32.44,-,-,-,-,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,2.7,-0.35,3.43,4.54,11.6,7.93,-3.3,2.48,-0.52,2.05,65,82,20,30,4,47,78,36,35,91,7.75,16.47,4.04,14.49,-4.54,4.22,-,-,-,-,30,26,49,39,40,42,-,-,-,-,29.82,2.59,27.92,15.29,10.42,2.32,30.41,3.53,-2.91,32.32,4.16,0.35,1.99,2.75,8.15,7.9,-2.71,2.48,-0.17,4.19,5.23,13.56,6.48,13.73,-5.27,3.92,11.46,-10.24,-1.11,-0.49,87,-,-,-,-,-,-,-,-,-,116,114,108,106,104,103,102,101,98,96,-,-,-,-,79,87,87,96,102,106
SBI NIFTY 1D Rate ETF,Debt : ETFs,48244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.51,0.52,0.49,0.54,0.54,0.54,-,-,-,-,6,24,17,18,19,17,-,-,-,-,1.56,-,-,-,-,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,7.18,2.45,3.11,7.53,7.78,6.58,1.94,10.71,7.02,7.85,0.09,0.69,0.64,0.61,0.9,0.83,0.18,0.35,0.51,0.39,1.9,1.78,1.23,2.36,1.63,1.92,1.65,-1.57,0.47,0.65,-,-,-,-,-,-,-,-,-,-,26,25,25,22,22,22,-,-,-,-,-,-,-,-,-,-,-,-,-,22
Aditya Birla SL Active Debt Multi-Mgr FoF(G),FoFs : Domestic,2277,6.83,3,4.57,9.01,8.19,6.31,2.53,14.71,5.28,13.59,49,25,29,22,7,4,23,2,6,17,0.19,0.67,0.71,0.63,0.74,0.56,0.35,0.42,0.53,0.55,49,37,39,39,45,53,9,41,21,45,2.02,1.66,1.51,1.87,1.63,1.47,1.36,-0.17,0.32,0.63,45,48,45,46,11,41,42,1,21,24,18.68,3.98,19,11.35,6.8,1.84,15.91,9.43,4.31,24.92,2.93,1.73,1.03,1.17,3.84,4.3,-1,0.96,0.17,2.88,3.92,7.22,4.04,6.72,-0.47,4.53,5.56,-5.62,0,0.7,52,41,32,26,24,23,23,23,23,19,56,55,55,53,53,53,53,53,53,53,38,41,46,47,49,52,52,53,53,53
Axis NIFTY India Consumption ETF,Equity : ETFs,45820,27.47,8.11,-,-,-,-,-,-,-,-,56,20,-,-,-,-,-,-,-,-,2.7,3.18,1.98,0.48,6.52,7.98,-1.53,1.89,-1.12,1.12,75,9,77,88,122,51,17,79,59,128,5.73,13.26,1.88,16.34,-5.04,-3.98,17.71,-1.44,-2.95,-1.7,48,45,107,29,80,113,10,7,70,64,28.47,3.94,27.55,13.11,8.95,0.95,32.5,5.06,-4.48,36.67,2.72,0.73,2.68,1.58,8,7.04,-2.91,2.49,-0.98,3.83,5.13,12.17,5.33,12.52,-3.29,4.87,9.9,-9.47,-0.93,-0.47,122,93,-,-,-,-,-,-,-,-,149,147,145,141,141,141,138,136,134,129,84,93,103,103,117,122,129,129,138,141
Motilal Oswal S&P BSE Quality ETF,Equity : ETFs,46743,33.61,-,-,-,-,-,-,-,-,-,33,-,-,-,-,-,-,-,-,-,2.77,-0.2,3.53,4.69,11.72,8.04,-3.23,2.52,-0.45,2.12,70,114,36,30,8,46,89,41,38,99,8.17,16.81,4.22,14.73,-4.34,4.41,-,-,-,-,39,19,57,40,66,68,-,-,-,-,28.47,3.94,27.55,13.11,8.95,0.95,32.5,5.06,-4.48,36.67,2.72,0.73,2.68,1.58,8,7.04,-2.91,2.49,-0.98,3.83,5.13,12.17,5.33,12.52,-3.29,4.87,9.9,-9.47,-0.93,-0.47,122,-,-,-,-,-,-,-,-,-,149,147,145,141,141,141,138,136,134,129,-,-,-,-,117,122,129,129,138,141
Aditya Birla SL Multi-Index FoF-Reg(G),FoFs : Domestic,46956,25.01,-,-,-,-,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,5.53,0.21,1.45,2.65,6.05,5.71,-0.53,1.73,0.82,2.75,12,53,17,7,14,15,24,14,14,28,4.36,11.51,5.38,7.72,-1.24,-,-,-,-,-,12,11,14,24,33,-,-,-,-,-,18.68,3.98,19,11.35,6.8,1.84,15.91,9.43,4.31,24.92,2.93,1.73,1.03,1.17,3.84,4.3,-1,0.96,0.17,2.88,3.92,7.22,4.04,6.72,-0.47,4.53,5.56,-5.62,0,0.7,52,-,-,-,-,-,-,-,-,-,56,55,55,53,53,53,53,53,53,53,-,-,-,-,-,52,52,53,53,53
Motilal Oswal S&P BSE Healthcare ETF,Equity : ETFs,46222,37.59,-,-,-,-,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,0.98,-0.11,3.88,7.16,3.85,11.35,-4.31,2.17,0.66,7.7,118,112,33,14,133,8,128,44,24,10,11.2,10.66,10.76,17.95,-4.83,-1.34,-,-,-,-,30,94,16,14,77,104,-,-,-,-,28.47,3.94,27.55,13.11,8.95,0.95,32.5,5.06,-4.48,36.67,2.72,0.73,2.68,1.58,8,7.04,-2.91,2.49,-0.98,3.83,5.13,12.17,5.33,12.52,-3.29,4.87,9.9,-9.47,-0.93,-0.47,122,-,-,-,-,-,-,-,-,-,149,147,145,141,141,141,138,136,134,129,-,-,-,-,117,122,129,129,138,141
Mirae Asset S&P BSE Sensex ETF,Equity : ETFs,48259,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.13,1.58,1.16,-0.65,7.83,4.95,-2.86,-,-,-,106,60,107,116,91,112,75,-,-,-,2.08,9.93,-,-,-,-,-,-,-,-,99,103,-,-,-,-,-,-,-,-,28.47,3.94,27.55,13.11,8.95,0.95,32.5,5.06,-4.48,36.67,2.72,0.73,2.68,1.58,8,7.04,-2.91,2.49,-0.98,3.83,5.13,12.17,5.33,12.52,-3.29,4.87,9.9,-9.47,-0.93,-0.47,-,-,-,-,-,-,-,-,-,-,149,147,145,141,141,141,138,-,-,-,-,-,-,-,-,-,-,-,138,141
Sundaram LT Tax Adv Fund-Sr II-Reg(G),Equity : Tax Saving (ELSS),30326,21.63,8.27,30.36,17.16,6.81,-4.06,29.41,-,-,-,52,6,42,28,33,13,34,-,-,-,2.8,0.36,2.16,0.98,8.26,5.83,-2.85,2,-2.08,3.3,50,35,21,45,6,50,38,21,57,36,3.53,11.3,3.17,10.24,-3.92,5.75,10.28,-8.2,1.13,0.35,37,27,55,56,33,2,40,12,7,36,29.57,2.78,38.57,18.02,6.97,-8.89,38.12,5.24,3.16,50.41,4.62,0.21,1.46,2.04,6.35,7.34,-2.41,1.84,0.69,3.76,3.77,11.41,6.4,13.43,-3.73,2.55,12.16,-9.32,-1.44,1.66,58,55,55,55,52,45,40,-,-,-,60,60,60,60,60,60,60,60,60,60,55,55,55,55,55,58,59,60,60,60
SBI Nifty Consumption ETF,Equity : ETFs,45613,27.51,8.09,-,-,-,-,-,-,-,-,55,21,-,-,-,-,-,-,-,-,2.71,3.26,1.98,0.49,6.55,8,-1.54,1.9,-1.12,1.13,73,6,79,87,120,49,19,76,58,125,5.83,13.3,1.9,16.36,-5.08,-4,17.74,-1.47,-2.94,-1.94,45,43,105,28,84,116,8,9,69,67,28.47,3.94,27.55,13.11,8.95,0.95,32.5,5.06,-4.48,36.67,2.72,0.73,2.68,1.58,8,7.04,-2.91,2.49,-0.98,3.83,5.13,12.17,5.33,12.52,-3.29,4.87,9.9,-9.47,-0.93,-0.47,122,93,-,-,-,-,-,-,-,-,149,147,145,141,141,141,138,136,134,129,84,93,103,103,117,122,129,129,138,141
Franklin India ST Income Plan(G),Debt : Short Duration,3402,6.92,8.6,15.01,-5.34,4.23,8.78,8.62,8.34,9.06,11.65,5,2,1,21,17,1,1,19,2,1,0,0,0,0,0,0,0,0,0.58,0.84,27,26,26,26,26,26,26,26,2,1,0,0,1.42,2.69,2.66,2.15,0.34,-0.29,6.26,1.53,26,26,9,1,1,2,23,8,2,1,6.61,4.41,3.99,8.31,6.48,6.03,6.11,9.53,8.17,10.24,0.26,0.61,0.63,0.58,0.74,0.58,0.28,0.36,0.5,0.49,1.84,1.62,1.35,1.89,1.61,1.84,1.21,-0.47,1.72,0.62,24,23,21,21,20,19,19,19,19,19,27,26,26,26,26,26,26,26,26,26,23,23,23,23,24,24,26,26,26,26
UTI Annual Interval Fund-II-(G),Debt : FTP/FMP,3545,6.8,4.35,2.86,4.59,5.28,6.62,6.96,7.79,8.15,9.32,57,11,16,7,11,12,2,3,7,1,0.6,0.5,0.51,0.59,0.54,0.53,0.56,0.51,0.47,0.51,10,96,100,93,90,90,13,12,64,27,1.61,1.64,1.5,1.84,1.65,1.4,1.2,0.93,0.76,0.75,92,84,24,64,50,55,45,12,29,23,7.03,3.18,3.63,5.76,5.69,7.5,6.56,7.47,8.13,9.06,0.4,0.58,0.63,0.65,0.83,0.72,0.28,0.43,0.5,0.43,1.87,1.84,1.37,1.98,1.7,1.93,1.63,-1.35,0.8,0.75,69,40,18,17,12,12,12,12,12,12,110,108,106,103,96,94,94,94,93,93,35,40,49,49,56,69,93,93,94,103
Motilal Oswal S&P BSE Financials ex Bank 30 Index Fund-Reg(G),Equity : Index Funds,46118,31.5,-,-,-,-,-,-,-,-,-,26,-,-,-,-,-,-,-,-,-,2.53,0.97,-1.11,4.82,2.52,7.43,-1.72,4.28,-0.49,2.98,66,70,104,23,103,57,10,14,34,76,4.66,8.24,6.86,24.21,-8.47,0.81,-,-,-,-,40,97,34,1,74,62,-,-,-,-,29.82,2.59,27.92,15.29,10.42,2.32,30.41,3.53,-2.91,32.32,4.16,0.35,1.99,2.75,8.15,7.9,-2.71,2.48,-0.17,4.19,5.23,13.56,6.48,13.73,-5.27,3.92,11.46,-10.24,-1.11,-0.49,87,-,-,-,-,-,-,-,-,-,116,114,108,106,104,103,102,101,98,96,-,-,-,-,79,87,87,96,102,106
HDFC NIFTY100 Quality 30 ETF,Equity : ETFs,46043,31.67,-,-,-,-,-,-,-,-,-,38,-,-,-,-,-,-,-,-,-,1.49,0.47,2.02,-0.88,7.88,7.16,-1.35,2.34,-0.72,1.26,85,108,74,121,84,55,12,42,44,122,1.6,14.05,2.89,13.53,-1.17,0.75,-,-,-,-,108,35,72,48,23,83,-,-,-,-,28.47,3.94,27.55,13.11,8.95,0.95,32.5,5.06,-4.48,36.67,2.72,0.73,2.68,1.58,8,7.04,-2.91,2.49,-0.98,3.83,5.13,12.17,5.33,12.52,-3.29,4.87,9.9,-9.47,-0.93,-0.47,122,-,-,-,-,-,-,-,-,-,149,147,145,141,141,141,138,136,134,129,-,-,-,-,117,122,129,129,138,141
HDFC Nifty 100 ETF,Equity : ETFs,46003,20.87,-,-,-,-,-,-,-,-,-,92,-,-,-,-,-,-,-,-,-,2.23,1.73,2.26,0.62,8.48,6.17,-2.7,1.91,-2.23,3.13,76,49,68,79,52,81,51,75,82,58,4.67,12.06,2.75,11.48,-5.84,4.73,-,-,-,-,61,69,74,71,102,63,-,-,-,-,28.47,3.94,27.55,13.11,8.95,0.95,32.5,5.06,-4.48,36.67,2.72,0.73,2.68,1.58,8,7.04,-2.91,2.49,-0.98,3.83,5.13,12.17,5.33,12.52,-3.29,4.87,9.9,-9.47,-0.93,-0.47,122,-,-,-,-,-,-,-,-,-,149,147,145,141,141,141,138,136,134,129,-,-,-,-,117,122,129,129,138,141
Navi Overnight Fund-Reg(G),Debt : Overnight,48071,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.48,0.52,0.48,0.54,0.54,0.53,0.56,0.48,0.52,-,35,35,35,35,34,33,24,33,33,-,1.55,1.63,-,-,-,-,-,-,-,-,35,31,-,-,-,-,-,-,-,-,6.6,4.61,3.11,3.33,5.6,6.06,5.58,7.37,7.72,8.45,0.53,0.55,0.51,0.56,0.56,0.54,0.56,0.53,0.54,0.53,1.64,1.68,1.62,1.59,1.54,1.48,1.26,0.98,0.82,0.81,-,-,-,-,-,-,-,-,-,-,35,35,35,35,35,35,34,34,34,-,-,-,-,-,-,-,-,-,34,35
Taurus Banking & Fin Serv Fund-Reg(G),Equity : Sectoral - Financial Services,15063,15.96,17.81,11.37,1.66,25.05,4.29,37.59,5.12,-16.32,59.61,13,3,10,5,3,2,8,11,8,5,5.59,1.38,0.68,-0.46,7.52,4.4,-3.74,2.97,-3.64,3.03,13,3,7,8,3,13,15,4,16,8,1.6,8.05,2.23,12.68,-6.84,12.08,15.91,-9.39,0.09,-4.95,5,13,9,14,9,2,4,12,7,4,21.07,14.97,15.33,-0.84,19.44,-1.63,40.71,13.06,-8.04,62.01,5.46,-0.01,0.18,0.16,6.69,5.48,-2.17,2.29,-1.58,3.21,0.29,10.11,3.86,14.19,-6.28,9.55,15.07,-8.77,-0.01,-5.5,14,14,12,11,11,11,11,11,8,8,20,20,18,18,17,17,17,17,17,16,13,14,14,14,14,14,15,16,17,18
UTI Quarterly Interval Fund-III-(G),Debt : FTP/FMP,6763,6.72,4.51,2.99,2.97,6.31,7.45,6.5,7.47,8.16,8.96,61,10,13,13,7,7,6,7,6,9,0.65,0.56,0.58,0.65,0.62,0.55,0.56,0.52,0.54,0.55,2,84,69,57,79,87,9,10,21,16,1.8,1.74,1.62,1.63,1.57,1.48,1.22,0.96,0.79,0.78,82,77,11,88,55,53,44,8,24,16,7.03,3.18,3.63,5.76,5.69,7.5,6.56,7.47,8.13,9.06,0.4,0.58,0.63,0.65,0.83,0.72,0.28,0.43,0.5,0.43,1.87,1.84,1.37,1.98,1.7,1.93,1.63,-1.35,0.8,0.75,69,40,18,17,12,12,12,12,12,12,110,108,106,103,96,94,94,94,93,93,35,40,49,49,56,69,93,93,94,103
ITI Overnight Fund-Reg(G),Debt : Overnight,44267,6.38,4.48,3.03,3.24,-,-,-,-,-,-,30,26,26,21,-,-,-,-,-,-,0.51,0.54,0.49,0.55,0.55,0.52,0.54,0.52,0.53,0.52,32,32,34,32,32,34,34,29,31,31,1.59,1.62,1.58,1.53,1.5,1.45,1.22,0.96,0.79,0.79,32,33,30,30,29,28,28,27,27,24,6.6,4.61,3.11,3.33,5.6,6.06,5.58,7.37,7.72,8.45,0.53,0.55,0.51,0.56,0.56,0.54,0.56,0.53,0.54,0.53,1.64,1.68,1.62,1.59,1.54,1.48,1.26,0.98,0.82,0.81,31,27,27,25,-,-,-,-,-,-,35,35,35,35,35,35,34,34,34,32,27,27,28,28,29,31,32,32,34,35
Kotak S&P BSE Housing Index Fund-Reg(G),Equity : Index Funds,48163,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.51,-0.97,2.43,0.84,8.12,7.36,-1.88,3.07,-,-,19,94,36,71,39,58,18,24,-,-,2.29,13.89,-,-,-,-,-,-,-,-,76,40,-,-,-,-,-,-,-,-,29.82,2.59,27.92,15.29,10.42,2.32,30.41,3.53,-2.91,32.32,4.16,0.35,1.99,2.75,8.15,7.9,-2.71,2.48,-0.17,4.19,5.23,13.56,6.48,13.73,-5.27,3.92,11.46,-10.24,-1.11,-0.49,-,-,-,-,-,-,-,-,-,-,116,114,108,106,104,103,102,101,-,-,-,-,-,-,-,-,-,-,102,106
UTI Quarterly Interval Fund-I-(G),Debt : FTP/FMP,3555,6.47,4.58,2.95,2.93,5.42,7.33,6.49,7.47,8.05,8.84,66,7,14,15,10,9,7,8,8,10,0.57,0.65,0.62,0.61,0.53,0.54,0.57,0.5,0.54,0.52,15,24,57,77,92,88,8,16,19,26,1.9,1.64,1.58,1.6,1.5,1.51,1.22,0.99,0.78,0.77,55,83,16,91,56,50,43,6,26,18,7.03,3.18,3.63,5.76,5.69,7.5,6.56,7.47,8.13,9.06,0.4,0.58,0.63,0.65,0.83,0.72,0.28,0.43,0.5,0.43,1.87,1.84,1.37,1.98,1.7,1.93,1.63,-1.35,0.8,0.75,69,40,18,17,12,12,12,12,12,12,110,108,106,103,96,94,94,94,93,93,35,40,49,49,56,69,93,93,94,103
Nippon India Equity Hybrid Fund-Segregated Portfolio 1-(G),Hybrid : Equity Oriented,44227,0,0,0,0,-,-,-,-,-,-,54,40,52,49,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,55,51,54,52,54,55,1,53,29,54,0,0,0,0,0,0,0,0,0,0,55,55,54,54,8,54,54,2,25,38,17.08,2.69,19.36,11.92,7.58,-1.41,20.48,6.33,3.95,34.33,2.21,0.77,1.29,1.41,3.94,3.95,-1.34,1.15,0.14,2.46,3.51,6.59,3.79,7.48,-1.59,2.68,6.29,-5.35,-0.54,0.42,55,55,53,52,-,-,-,-,-,-,56,56,56,56,56,56,56,55,55,55,53,55,55,55,55,55,55,55,56,56
Mirae Asset Nifty 100 Low Volatility 30 ETF,Equity : ETFs,46810,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1.45,0.84,3.43,0.94,8.54,6.98,-0.92,1.58,-2.11,4.28,129,100,44,74,48,62,4,88,80,34,5.28,15.04,3.69,12.03,-,-,-,-,-,-,56,27,62,58,-,-,-,-,-,-,28.47,3.94,27.55,13.11,8.95,0.95,32.5,5.06,-4.48,36.67,2.72,0.73,2.68,1.58,8,7.04,-2.91,2.49,-0.98,3.83,5.13,12.17,5.33,12.52,-3.29,4.87,9.9,-9.47,-0.93,-0.47,-,-,-,-,-,-,-,-,-,-,149,147,145,141,141,141,138,136,134,129,-,-,-,-,-,-,129,129,138,141
HDFC NIFTY Growth Sectors 15 ETF,Equity : ETFs,46047,26.07,-,-,-,-,-,-,-,-,-,66,-,-,-,-,-,-,-,-,-,-2.45,-1.94,2.45,1.29,6.06,5.5,-2.02,2.14,-0.48,1.2,135,134,65,71,127,105,28,46,39,123,1.76,9.63,2.88,12.09,-0.28,-2.41,-,-,-,-,107,110,73,56,22,105,-,-,-,-,28.47,3.94,27.55,13.11,8.95,0.95,32.5,5.06,-4.48,36.67,2.72,0.73,2.68,1.58,8,7.04,-2.91,2.49,-0.98,3.83,5.13,12.17,5.33,12.52,-3.29,4.87,9.9,-9.47,-0.93,-0.47,122,-,-,-,-,-,-,-,-,-,149,147,145,141,141,141,138,136,134,129,-,-,-,-,117,122,129,129,138,141
DSP Nifty PSU Bank ETF,Equity : ETFs,47908,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.5,1.09,10.48,9.73,13.32,2.12,-6.19,17.63,-3.33,-,8,89,2,4,5,138,134,4,118,-,22.56,8.57,-,-,-,-,-,-,-,-,1,117,-,-,-,-,-,-,-,-,28.47,3.94,27.55,13.11,8.95,0.95,32.5,5.06,-4.48,36.67,2.72,0.73,2.68,1.58,8,7.04,-2.91,2.49,-0.98,3.83,5.13,12.17,5.33,12.52,-3.29,4.87,9.9,-9.47,-0.93,-0.47,-,-,-,-,-,-,-,-,-,-,149,147,145,141,141,141,138,136,134,-,-,-,-,-,-,-,-,-,138,141
