MF Code,option,s_name,index_code,rv_tax_category,amc_code,classification_id,fund_manager_code,schemecode,type,expenceratio,fund_manager,navchange,turnover_ratio,exitload,navrs,navdate,lockperiod,inception_date,inception_return,minimum_investment,aumtotal,fund_house,index_name,redemption_period,aumdate,returns_1month,returns_3month,returns_1year,returns_3year,returns_5year,ytd_returns,exitload_remarks,highest_sector,portfolio_attributes,cost_factor,risk,rupeevest_rating,consistency_of_return,total_return,classification,navrs_gp
Sundaram LT Tax Adv Fund-Sr I-Reg(G),Growth,Sundaram LT Tax Adv Fund-Sr I-Reg(G),22,EQ,400029,6,628,30325,Close ended scheme,1.42,Rohit Seksaria,-0.04,3.0,,32.5652,2024-08-23,3.0,2015-03-26,13.35,500.0,21.118716257299997,Sundaram Mutual Fund,BSE 500,3,2024-07-31,1.6151,7.4685,29.5163,17.5778,21.3182,16.01507670165087,null,Financials,,,,Unrated,,,Equity : Tax Saving (ELSS),32.5652
Nippon India ETF Nifty 50 Shariah BeES,Growth,Nippon India ETF Nifty 50 Shariah BeES,281,EQ,400025,44,987,7599,Open ended scheme,0.96,Himanshu Mange,-0.14,67.0,0.0,585.4303,2024-08-23,0.0,2009-03-18,15.29,10000.0,20.902958923,Nippon India Mutual Fund,Nifty50 Shariah - TRI,3,2024-07-31,3.9099,17.5298,36.1421,10.1277,18.6473,19.668773259540057,Nil,Technology,,,,Unrated,,,Equity : ETFs,585.4303
Motilal Oswal 5 Year G-Sec FoF-Reg(G),Growth,Motilal Oswal 5 Year G-Sec FoF-Reg(G),528,NEQ,400042,48,908,45925,Open ended scheme,0.2,Rakesh Shetty,0.66,,1.0,11.626,2024-08-23,0.0,2021-10-06,5.37,500.0,20.6068,Motilal Oswal Mutual Fund,Nifty 5 yr Benchmark G-Sec Index TRI,3,2024-07-31,1.6712,2.7086,8.3908,,,5.569983473475824,"1% on or before 15D, Nil after 15D",-,,,,Unrated,,,FoFs : Domestic,11.626
UTI BSE Sensex Next 50 ETF,Growth,UTI BSE Sensex Next 50 ETF,405,EQ,400032,44,620,41461,Open ended scheme,0.2,Sharwan Kumar Goyal,-0.48,33.05,,90.5131,2024-08-23,0.0,2019-03-08,20.6,5000.0,20.1405,UTI Mutual Fund,BSE Sensex Next 50 - TRI,3,2024-07-31,3.5065,10.5589,55.347,26.7114,25.371,31.98504483196579,null,Financials,,,,Unrated,,,Equity : ETFs,90.5131
Bandhan Asset Alloc FoF-Mod-Reg(G),Growth,Bandhan Asset Alloc FoF-Mod-Reg(G),450,NEQ,400028,48,806,8458,Open ended scheme,1.03,Viraj Kulkarni,0.05,0.0,1.0,39.0138,2024-08-23,0.0,2010-02-11,9.82,1000.0,19.805160213,Bandhan Mutual Fund,NIFTY 50 Hybrid Composite Debt 50:50 Index,3,2024-07-31,2.2698,7.4888,21.9498,11.3348,12.1344,13.313389485913458,"Nil upto 10% of investment and 1% for remaining investment on or before 365D, Nil after 365D",-,,,,Unrated,,,FoFs : Domestic,39.0138
SBI Nifty50 Equal Weight ETF,Growth,SBI Nifty50 Equal Weight ETF,359,EQ,400027,44,1000,48514,Open ended scheme,0.3,Viral Chhadva,0.03,1.0,,31.9367,2024-08-23,0.0,2024-07-16,2.28,5000.0,19.7734,SBI Mutual Fund,NIFTY50 Equal Weight - TRI,3,2024-07-31,3.0426,,,,,,null,Financials,,,,Unrated,,,Equity : ETFs,31.9367
Aditya Birla SL CRISIL IBX Gilt June 2027 Index Fund-Reg(G),Growth,Aditya Birla SL CRISIL IBX Gilt June 2027 Index Fund-Reg(G),692,NEQ,400004,29,747,48450,Open ended scheme,0.5,Bhupesh Bameta,0.0,,0.0,10.2154,2024-08-23,0.0,2024-06-05,2.15,1000.0,19.6268,Aditya Birla Sun Life Mutual Fund,CRISIL IBX Gilt Index - June 2027,3,2024-07-31,0.8719,,,,,,Nil,-,,,,Unrated,,,Debt : Gilt,10.2154
LIC MF Equity Savings Fund(G),Growth,LIC MF Equity Savings Fund(G),436,EQ,400020,37,420,12894,Open ended scheme,2.0,Sumit Bhatnagar,0.18,80.0,0.0,26.1729,2024-08-23,0.0,2011-03-07,7.4,5000.0,19.3829,LIC Mutual Fund,NIFTY 50 Equity Savings Index,3,2024-07-31,1.7866,4.5402,15.6972,8.7915,10.0195,8.860069792494182,"Nil upto 12% of units and 1% for remaining units on or before 3M, Nil after 3M",Financials,,,,Unrated,,,Hybrid : Equity Oriented,26.1729
Aditya Birla SL Financial Planning FOF Conservative Plan(G),Growth,Aditya Birla SL Financial Planning FOF Conservative Plan(G),303,NEQ,400004,48,711,8297,Open ended scheme,1.05,Vinod Narayan Bhat,-0.01,,1.0,32.4103,2024-08-23,0.0,2011-05-09,9.24,100.0,19.168599999999998,Aditya Birla Sun Life Mutual Fund,CRISIL Short Term Debt Hybrid 75+25 Index,3,2024-07-31,1.666,5.6674,19.5374,11.3999,12.2817,11.8624355058584,"1% on or before 1Y, Nil after 1Y",-,,,,Unrated,,,FoFs : Domestic,32.4127
Zerodha Nifty Midcap 150 ETF,Growth,Zerodha Nifty Midcap 150 ETF,349,EQ,400062,44,811,48886,Open ended scheme,0.18,Kedarnath Mirajkar,-0.5,1.0,,10.6763,2024-08-23,0.0,2024-06-12,6.77,1000.0,18.998,Zerodha Mutual Fund,Nifty Midcap 150 - TRI,3,2024-07-31,3.4505,,,,,,null,Financials,,,,Unrated,,,Equity : ETFs,10.6763
Mahindra Manulife Asia Pacific REITs FOF-Reg(G),Growth,Mahindra Manulife Asia Pacific REITs FOF-Reg(G),568,NEQ,400054,49,993,45381,Open ended scheme,1.36,Pranav Patel,0.14,,0.0,8.6148,2024-08-23,0.0,2021-10-20,-5.11,5000.0,18.9692,Mahindra Manulife Mutual Fund,FTSE EPRA Nareit Asia ex Japan REITs Index,5,2024-07-31,6.5753,6.8065,5.5955,,,-3.549116639423186,"Nil upto 10% of units and 1% for remaining units on or before 12M, Nil after 12M",-,,,,Unrated,,,FoFs : Overseas,8.6148
Motilal Oswal BSE Quality ETF,Growth,Motilal Oswal BSE Quality ETF,620,EQ,400042,44,549,46743,Open ended scheme,0.3,Swapnil P Mayekar,-0.12,,,215.755,2024-08-23,0.0,2022-08-22,37.71,500.0,18.9021,Motilal Oswal Mutual Fund,BSE Quality Index - TRI,3,2024-07-31,4.0073,10.6228,61.0926,,,34.07760474278824,null,Energy,,,,Unrated,,,Equity : ETFs,215.755
Axis NIFTY Healthcare ETF,Growth,Axis NIFTY Healthcare ETF,544,EQ,400040,44,409,45520,Open ended scheme,0.34,Shreyash Devalkar,-0.15,,,143.0082,2024-08-23,0.0,2021-05-17,17.77,5000.0,18.866300000000003,Axis Mutual Fund,Nifty Healthcare Index - TRI,3,2024-07-31,7.1186,16.6723,46.8822,17.5452,,32.97052128894045,null,Healthcare,,,,Unrated,,,Equity : ETFs,143.0082
Zerodha Nifty 100 ETF,Growth,Zerodha Nifty 100 ETF,314,EQ,400062,44,811,48885,Open ended scheme,0.22,Kedarnath Mirajkar,-0.01,1.0,,10.6679,2024-08-23,0.0,2024-06-12,6.68,1000.0,18.7831,Zerodha Mutual Fund,NIFTY 100 - TRI,3,2024-07-31,2.1076,,,,,,null,Financials,,,,Unrated,,,Equity : ETFs,10.6679
SBI BSE Sensex Next 50 ETF,Growth,SBI BSE Sensex Next 50 ETF,405,EQ,400027,44,377,38734,Open ended scheme,0.12,Raviprakash Sharma,-0.48,36.0,,908.4881,2024-08-23,0.0,2018-09-25,18.92,5000.0,18.7559,SBI Mutual Fund,BSE Sensex Next 50 - TRI,3,2024-07-31,3.5017,10.5523,55.3074,26.7303,25.4198,31.96043778612079,null,Financials,,,,Unrated,,,Equity : ETFs,908.4881
Bandhan Asset Alloc FoF-Aggr-Reg(G),Growth,Bandhan Asset Alloc FoF-Aggr-Reg(G),301,NEQ,400028,48,806,8457,Open ended scheme,1.22,Viraj Kulkarni,0.05,0.0,1.0,44.6824,2024-08-23,0.0,2010-02-11,10.84,1000.0,18.631983138,Bandhan Mutual Fund,CRISIL Hybrid 35+65 - Aggressive Index,3,2024-07-31,2.5934,9.5476,28.9971,14.0867,15.6122,17.038569838255512,"Nil upto 10% of investment and 1% for remaining investment on or before 365D, Nil after 365D",-,,,,Unrated,,,FoFs : Domestic,44.6824
Kotak BSE Housing Index Fund-Reg(G),Growth,Kotak BSE Housing Index Fund-Reg(G),703,EQ,400019,18,551,48163,Open ended scheme,0.72,Devender Singhal,-0.93,109.89,0.0,14.239,2024-08-23,0.0,2023-08-28,42.39,100.0,18.22,Kotak Mahindra Mutual Fund,BSE Housing - TRI,3,2024-07-31,-0.8633,5.4585,,,,21.2965329244399,Nil,Construction,,,,Unrated,,,Equity : Index Funds,14.239
Baroda BNP Paribas Floater Fund-Reg(G),Growth,Baroda BNP Paribas Floater Fund-Reg(G),368,NEQ,400001,32,141,46623,Open ended scheme,0.64,Prashant Pimple,0.01,0.0,0.0,11.1577,2024-08-23,0.0,2023-04-26,8.59,5000.0,17.7049,Baroda BNP Paribas Mutual Fund,CRISIL Low Duration Debt Index,3,2024-07-31,1.1394,2.7782,8.443,,,6.106166077066464,Nil,-,,,,Unrated,,,Debt : Floater,11.1577
LIC MF Childrens Fund-Reg(G),Growth,LIC MF Childrens Fund-Reg(G),301,EQ,400020,43,745,2088,Open ended scheme,2.46,Nikhil Rungta,0.02,51.0,0.0,34.1748,2024-08-23,0.0,2001-10-16,5.52,5000.0,17.035,LIC Mutual Fund,CRISIL Hybrid 35+65 - Aggressive Index,3,2024-07-31,3.4409,11.3904,30.1391,13.9716,15.3561,17.511458938659853,Nil,Financials,,,,Unrated,,,Hybrid : Solution Oriented,34.1748
Nippon India Inv-Annual-I(G),Growth,Nippon India Inv-Annual-I(G),44,NEQ,400025,36,289,2599,Interval scheme,,Anju Chhajer,0.02,0.0,0.0,25.3663,2024-08-23,0.0,2007-05-03,5.52,5000.0,16.733685915000002,Nippon India Mutual Fund,CRISIL Short Term Bond Index,3,2024-07-31,0.5984,1.7636,7.1723,5.8551,5.4321,4.614083926177958,Nil,-,,,,Unrated,,,Debt : FTP/FMP,25.3663
Motilal Oswal BSE Financials ex Bank 30 Index Fund-Reg(G),Growth,Motilal Oswal BSE Financials ex Bank 30 Index Fund-Reg(G),608,EQ,400042,18,549,46118,Open ended scheme,1.01,Swapnil P Mayekar,-0.36,,1.0,15.5421,2024-08-23,0.0,2022-07-29,23.73,500.0,16.7256,Motilal Oswal Mutual Fund,BSE Financials ex Bank 30 - TRI,3,2024-07-31,3.7226,10.0513,34.741,,,18.5650532097494,"1% on or before 15D, Nil after 15D",Financials,,,,Unrated,,,Equity : Index Funds,15.5421
Aditya Birla SL Multi-Index FoF-Reg(G),Growth,Aditya Birla SL Multi-Index FoF-Reg(G),312,NEQ,400004,48,711,46956,Open ended scheme,0.68,Vinod Narayan Bhat,-0.19,,0.5,15.3434,2024-08-23,0.0,2022-10-17,26.0,100.0,16.5443,Aditya Birla Sun Life Mutual Fund,NIFTY 500 - TRI,3,2024-07-31,2.6568,6.8192,38.2201,,,21.204762280217622,"0.50% on or before 15D, Nil after 15D",-,,,,Unrated,,,FoFs : Domestic,15.3724
Aditya Birla SL Retirement Fund-50 Plus-Debt Plan-Reg(G),Growth,Aditya Birla SL Retirement Fund-50 Plus-Debt Plan-Reg(G),44,NEQ,400004,43,593,42778,Open ended scheme,2.07,Dhaval Shah,0.01,0.0,0.0,12.5207,2024-08-23,5.0,2019-03-11,4.21,1000.0,16.2656,Aditya Birla Sun Life Mutual Fund,CRISIL Short Term Bond Index,3,2024-07-31,0.7435,1.7579,6.0699,3.7041,3.9359,4.2011002088898834,Nil,-,,,,Unrated,,,Hybrid : Solution Oriented,12.5207
Franklin India Feeder - Templeton European Opportunities Fund(G),Growth,Franklin India Feeder - Templeton European Opportunities Fund(G),244,NEQ,400012,49,827,26629,Open ended scheme,1.4,Sandeep Manam,0.33,4.98,1.0,11.1414,2024-08-23,0.0,2014-05-16,1.06,5000.0,16.179500801,Franklin Templeton Mutual Fund,MSCI Europe Index (Total Return Net),5,2024-07-31,3.5706,5.2028,12.8266,3.4868,4.9076,9.882748726067375,1% on or before 1Y,-,,,,Unrated,,,FoFs : Overseas,11.1053
Mirae Asset BSE Sensex ETF,Growth,Mirae Asset BSE Sensex ETF,174,EQ,400033,44,760,48259,Open ended scheme,0.04,Ekta Gala,0.04,,,82.0054,2024-08-23,0.0,2023-09-29,24.57,5000.0,16.050183131639997,Mirae Asset Mutual Fund,BSE SENSEX - TRI,3,2024-07-31,1.0068,8.1031,,,,13.31971743792699,null,Financials,,,,Unrated,,,Equity : ETFs,82.0054
HDFC Nifty 100 ETF,Growth,HDFC Nifty 100 ETF,314,EQ,400013,44,918,46003,Open ended scheme,0.3,Abhishek Mor,-0.01,27.16,,26.3923,2024-08-23,0.0,2022-08-05,21.48,5000.0,15.8125,HDFC Mutual Fund,NIFTY 100 - TRI,3,2024-07-31,2.0908,8.4732,34.774,,,18.986069158288615,null,Financials,,,,Unrated,,,Equity : ETFs,26.3923
Aditya Birla SL Active Debt Multi-Mgr FoF(G),Growth,Aditya Birla SL Active Debt Multi-Mgr FoF(G),40,NEQ,400004,48,287,2277,Open ended scheme,0.68,Kaustubh Gupta,0.11,,0.25,35.0133,2024-08-23,0.0,2006-12-28,7.35,100.0,15.7952,Aditya Birla Sun Life Mutual Fund,CRISIL Composite Bond Index,3,2024-07-31,0.9684,2.2928,7.7541,5.3581,6.2271,5.2377886229743,"0.25% on or before 15D, Nil after 15D",-,,,,Unrated,,,FoFs : Domestic,34.9762
HDFC BSE 500 ETF,Growth,HDFC BSE 500 ETF,379,EQ,400013,44,918,46875,Open ended scheme,0.3,Abhishek Mor,-0.1,63.87,,37.4731,2024-08-23,0.0,2023-02-15,34.6,500.0,15.6985,HDFC Mutual Fund,BSE 500 - TRI,3,2024-07-31,2.5309,9.4159,38.6455,,,21.1592431649466,null,Financials,,,,Unrated,,,Equity : ETFs,37.4731
Axis NIFTY India Consumption ETF,Growth,Axis NIFTY India Consumption ETF,323,EQ,400040,44,500,45820,Open ended scheme,0.38,Ashish Naik,0.13,,,122.3095,2024-08-23,0.0,2021-09-17,19.64,5000.0,15.6897,Axis Mutual Fund,Nifty India Consumption - TRI,3,2024-07-31,3.6385,11.5725,45.0134,,,25.725202295977112,null,FMCG,,,,Unrated,,,Equity : ETFs,122.3095
Kotak Nifty G-Sec July 2033 Index Fund-Reg(G),Growth,Kotak Nifty G-Sec July 2033 Index Fund-Reg(G),714,NEQ,400019,28,8,48255,Open ended scheme,0.39,Abhishek Bisen,0.0,0.0,0.0,10.8934,2024-08-23,0.0,2023-10-11,8.93,100.0,15.648800000000001,Kotak Mahindra Mutual Fund,Nifty G-Sec July 2033 Index,3,2024-07-31,1.2275,2.6682,,,,6.111435807519966,Nil,-,,,,Unrated,,,Debt : Long Duration,10.8934
SBI Nifty Consumption ETF,Growth,SBI Nifty Consumption ETF,323,EQ,400027,44,675,45613,Open ended scheme,0.29,Harsh Sethi,0.13,27.0,,122.4614,2024-08-23,0.0,2021-07-22,23.25,5000.0,15.5715,SBI Mutual Fund,Nifty India Consumption - TRI,3,2024-07-31,3.6657,11.6439,45.3239,22.5268,,25.937009590683687,null,FMCG,,,,Unrated,,,Equity : ETFs,122.4614
Motilal Oswal BSE Healthcare ETF,Growth,Motilal Oswal BSE Healthcare ETF,391,EQ,400042,44,549,46222,Open ended scheme,0.22,Swapnil P Mayekar,0.09,,,42.4935,2024-08-23,0.0,2022-07-29,34.78,500.0,14.9694,Motilal Oswal Mutual Fund,BSE Health Care - TRI,3,2024-07-31,8.8199,18.4699,50.2371,,,33.86140547624147,null,Healthcare,,,,Unrated,,,Equity : ETFs,42.4935
Shriram Nifty 1D Rate Liquid ETF,Growth,Shriram Nifty 1D Rate Liquid ETF,293,NEQ,400052,45,892,48953,Open ended scheme,0.2,Deepak Ramaraju,0.02,0.0,,1009.084,2024-08-25,0.0,2024-07-05,0.91,1000.0,14.6182,Shriram Mutual Fund,Nifty 1D Rate Index,1,2024-07-31,0.5135,,,,,,null,-,,,,Unrated,,,Debt : ETFs,1008.919
DSP World Agriculture Fund-Reg(G),Growth,DSP World Agriculture Fund-Reg(G),719,NEQ,400009,49,473,14597,Open ended scheme,2.24,Jay Kothari,0.1,33.0,0.0,18.6108,2024-08-23,0.0,2011-10-19,4.95,100.0,14.135,DSP Mutual Fund,MSCI ACWI Net TRI,5,2024-07-31,2.3679,3.4525,-0.1502,-7.0238,2.4976,0.9441645311210707,Nil,-,,,,Unrated,,,FoFs : Overseas,18.5923
Sundaram LT Tax Adv Fund-Sr II-Reg(G),Growth,Sundaram LT Tax Adv Fund-Sr II-Reg(G),22,EQ,400029,6,628,30326,Close ended scheme,1.42,Rohit Seksaria,-0.05,4.0,,35.5345,2024-08-23,3.0,2016-03-21,16.23,500.0,13.5902939249,Sundaram Mutual Fund,BSE 500,3,2024-07-31,1.5008,7.3514,30.8089,17.6816,21.4651,16.125816993464053,null,Financials,,,,Unrated,,,Equity : Tax Saving (ELSS),35.5345
HDFC NIFTY100 Quality 30 ETF,Growth,HDFC NIFTY100 Quality 30 ETF,340,EQ,400013,44,918,46043,Open ended scheme,0.3,Abhishek Mor,-0.23,27.69,,61.3614,2024-08-23,0.0,2022-09-23,27.36,5000.0,13.468499999999999,HDFC Mutual Fund,NIFTY100 Quality 30 - TRI,3,2024-07-31,2.6584,10.9981,40.5972,,,20.770187606773693,null,FMCG,,,,Unrated,,,Equity : ETFs,61.3614
Franklin India ST Income Plan(G),Growth,Franklin India ST Income Plan(G),44,NEQ,400012,25,261,3402,Open ended scheme,,Santosh Kamath,0.0,0.0,0.0,5149.4099,2024-08-23,0.0,2002-01-31,7.55,5000.0,12.5096399970001,Franklin Templeton Mutual Fund,CRISIL Short Term Bond Index,1,2024-07-31,0.0,0.0,0.0,8.6817,4.8299,0.0,Nil,-,,,,1,,,Debt : Short Duration,5149.4099
UTI Annual Interval Fund-II-(G),Growth,UTI Annual Interval Fund-II-(G),368,NEQ,400032,36,516,3545,Interval scheme,,Sunil Patil,0.02,0.0,0.0,32.1157,2024-08-23,0.0,2007-09-24,7.14,10000.0,12.3975,UTI Mutual Fund,CRISIL Low Duration Debt Index,3,2024-07-31,0.5885,1.8715,6.9746,5.5893,4.936,4.5569084516212905,Nil,-,,,,Unrated,,,Debt : FTP/FMP,32.1157
Mirae Asset Nifty 100 Low Volatility 30 ETF,Growth,Mirae Asset Nifty 100 Low Volatility 30 ETF,360,EQ,400033,44,760,46810,Open ended scheme,0.09,Ekta Gala,-0.16,,,206.5151,2024-08-23,0.0,2023-03-24,40.15,5000.0,12.331733560892001,Mirae Asset Mutual Fund,Nifty100 Low Volatility 30 - TRI,3,2024-07-31,3.0998,12.0339,37.748,,,18.996229276578877,null,FMCG,,,,Unrated,,,Equity : ETFs,206.5151
HDFC NIFTY Growth Sectors 15 ETF,Growth,HDFC NIFTY Growth Sectors 15 ETF,357,EQ,400013,44,918,46047,Open ended scheme,0.3,Abhishek Mor,-0.27,42.08,,127.7718,2024-08-23,0.0,2022-09-23,20.72,5000.0,12.18,HDFC Mutual Fund,Nifty Growth Sectors 15 - TRI,3,2024-07-31,2.6548,14.9712,30.3398,,,17.16067484038149,null,Technology,,,,Unrated,,,Equity : ETFs,127.7718
HDFC NIFTY100 Low Volatility 30 ETF,Growth,HDFC NIFTY100 Low Volatility 30 ETF,360,EQ,400013,44,918,46044,Open ended scheme,0.3,Abhishek Mor,-0.16,44.45,,20.6307,2024-08-23,0.0,2022-10-11,30.19,500.0,11.2952,HDFC Mutual Fund,Nifty100 Low Volatility 30 - TRI,3,2024-07-31,3.0844,11.9773,37.6651,,,18.917158535460665,null,FMCG,,,,Unrated,,,Equity : ETFs,20.6307
Taurus Banking & Fin Serv Fund-Reg(G),Growth,Taurus Banking & Fin Serv Fund-Reg(G),308,EQ,400031,8,911,15063,Open ended scheme,2.49,Anuj Kapil,-0.06,45.0,0.5,50.37,2024-08-23,0.0,2012-05-22,14.09,500.0,11.1952,Taurus Mutual Fund,BSE BANKEX - TRI,3,2024-07-31,-0.4545,4.8065,21.6373,15.427,15.781,10.387902695594992,"0.50% on or before 7D, Nil after 7D",Financials,,,,Unrated,,,Equity : Sectoral - Financial Services,50.37
Navi BSE Sensex Index Fund-Reg(G),Growth,Navi BSE Sensex Index Fund-Reg(G),174,EQ,400041,18,858,48193,Open ended scheme,0.9,Aditya Mulki,0.04,53.0,0.0,12.3398,2024-08-23,0.0,2023-09-04,23.4,10.0,10.943675,Navi Mutual Fund,BSE SENSEX - TRI,3,2024-07-31,0.9184,7.8456,,,,12.592497969834945,Nil,Financials,,,,Unrated,,,Equity : Index Funds,12.3398
Bajaj Finserv Nifty 1D Rate Liquid ETF,IDCW,Bajaj Finserv Nifty 1D Rate Liquid ETF,293,NEQ,400060,45,419,48746,Open ended scheme,0.19,Siddharth Chaudhary,0.0,,,1000.0,2024-08-23,0.0,2024-05-28,1.46,5000.0,10.873800000000001,Bajaj Finserv Mutual Fund,Nifty 1D Rate Index,1,2024-07-31,0.5912,,,,,,null,-,,,,Unrated,,,Debt : ETFs,1000.0
Baroda BNP Paribas NIFTY Bank ETF,Growth,Baroda BNP Paribas NIFTY Bank ETF,311,EQ,400001,44,859,48464,Open ended scheme,0.15,Neeraj Saxena,-0.09,69.0,,50.9137,2024-08-23,0.0,2024-06-18,0.94,5000.0,10.7327,Baroda BNP Paribas Mutual Fund,NIFTY BANK - TRI,3,2024-07-31,-1.4185,,,,,,null,Financials,,,,Unrated,,,Equity : ETFs,50.9137
Taurus Infrastructure Fund-Reg(G),Growth,Taurus Infrastructure Fund-Reg(G),319,EQ,400031,11,911,3308,Open ended scheme,2.5,Anuj Kapil,-0.25,100.0,0.5,71.18,2024-08-23,0.0,2007-03-05,11.88,500.0,10.488299999999999,Taurus Mutual Fund,Nifty Infrastructure - TRI,3,2024-07-31,2.8316,5.9069,48.7565,25.801,26.3571,25.184664087231813,"0.50% on or before 7D, Nil after 7D",Energy,,,,Unrated,,,Equity : Sectoral - Infrastructure,71.18
UTI Quarterly Interval Fund-III-(G),Growth,UTI Quarterly Interval Fund-III-(G),42,NEQ,400032,36,516,6763,Interval scheme,,Sunil Patil,0.02,0.0,0.0,29.3929,2024-08-23,0.0,2008-08-27,6.97,10000.0,10.3561,UTI Mutual Fund,CRISIL Liquid Debt Index,3,2024-07-31,0.5384,1.6391,7.0659,5.6241,4.6706,4.537080505882522,Nil,-,,,,Unrated,,,Debt : FTP/FMP,29.3929
DSP Nifty Healthcare ETF,Growth,DSP Nifty Healthcare ETF,544,EQ,400009,7,597,48427,Open ended scheme,0.2,Anil Ghelani,-0.15,1.0,,141.4857,2024-08-23,0.0,2024-02-01,24.5,5000.0,10.1249,DSP Mutual Fund,Nifty Healthcare Index - TRI,3,2024-07-31,7.1352,16.7315,,,,,null,Healthcare,,,,Unrated,,,Equity : Sectoral - Pharma,141.4857
Navi Overnight Fund-Reg(G),Growth,Navi Overnight Fund-Reg(G),500,NEQ,400041,20,1010,48071,Open ended scheme,0.25,Tanmay Sethi,0.03,,0.0,10.6912,2024-08-25,0.0,2023-07-17,6.21,10.0,10.043154,Navi Mutual Fund,CRISIL Liquid Overnight Index,1,2024-07-31,0.4821,1.4057,6.1931,,,3.8416695814387185,Nil,-,,,,Unrated,,,Debt : Overnight,10.6878
Tata Nifty Pvt Bank ETF,Growth,Tata Nifty Pvt Bank ETF,348,EQ,400030,44,1018,43854,Open ended scheme,0.13,Kapil Menon,-0.09,32.06,,262.4627,2024-08-23,0.0,2019-08-30,11.42,5000.0,9.728914150000001,Tata Mutual Fund,Nifty Private Bank - TRI,3,2024-07-31,-0.8443,5.9526,11.3222,12.6161,,3.3203820051332897,null,Financials,,,,Unrated,,,Equity : ETFs,262.4627
UTI Quarterly Interval Fund-I-(G),Growth,UTI Quarterly Interval Fund-I-(G),42,NEQ,400032,36,516,3555,Interval scheme,,Sunil Patil,0.02,0.0,0.0,32.1823,2024-08-23,0.0,2007-06-15,7.03,10000.0,9.71,UTI Mutual Fund,CRISIL Liquid Debt Index,3,2024-07-31,0.5304,1.6221,6.9549,5.5657,4.6185,4.546030425983245,Nil,-,,,,Unrated,,,Debt : FTP/FMP,32.1823
SBI BSE 100 ETF,Growth,SBI BSE 100 ETF,300,EQ,400027,44,377,30042,Open ended scheme,0.14,Raviprakash Sharma,-0.04,40.0,,286.6314,2024-08-23,0.0,2015-03-20,13.8,5000.0,9.645299999999999,SBI Mutual Fund,BSE 100 - TRI,3,2024-07-31,2.157,9.0717,33.7523,17.8204,20.5329,18.603806233948685,null,Financials,,,,Unrated,,,Equity : ETFs,286.6314
Nippon India Equity Hybrid Fund-Segregated Portfolio 1-(G),Growth,Nippon India Equity Hybrid Fund-Segregated Portfolio 1-(G),301,EQ,400025,37,453,44227,Open ended scheme,,Meenakshi Dawar,0.0,167.0,,0.0518,2024-08-23,0.0,2019-09-25,0.0,500.0,9.331836383999999,Nippon India Mutual Fund,CRISIL Hybrid 35+65 - Aggressive Index,3,2024-07-31,0.0,0.0,0.0,0.0,,0.0,null,-,,,,Unrated,,,Hybrid : Equity Oriented,0.0518
DSP BSE Sensex ETF,Growth,DSP BSE Sensex ETF,174,EQ,400009,44,597,48088,Open ended scheme,0.2,Anil Ghelani,0.04,25.0,,82.0182,2024-08-23,0.0,2023-07-27,21.9,5000.0,7.697100000000001,DSP Mutual Fund,BSE SENSEX - TRI,3,2024-07-31,0.9956,8.0698,25.1735,,,13.226473101565078,null,Financials,,,,Unrated,,,Equity : ETFs,82.0182
Navi Nifty 50 ETF,Growth,Navi Nifty 50 ETF,154,EQ,400041,44,858,47761,Open ended scheme,0.05,Aditya Mulki,0.05,1.0,,250.6109,2024-08-23,0.0,2023-09-18,24.32,250.0,7.351299,Navi Mutual Fund,NIFTY 50 - TRI,3,2024-07-31,1.5894,8.5291,,,,15.17246165144427,null,Financials,,,,Unrated,,,Equity : ETFs,250.6109
Bandhan Asset Alloc FoF-Cons-Reg(G),Growth,Bandhan Asset Alloc FoF-Cons-Reg(G),302,NEQ,400028,48,806,8459,Open ended scheme,0.77,Viraj Kulkarni,0.02,0.0,1.0,31.8703,2024-08-23,0.0,2010-02-11,8.3,1000.0,6.481146332,Bandhan Mutual Fund,CRISIL Hybrid 85+15 - Conservative Index,3,2024-07-31,1.1971,4.3296,13.5791,7.9179,8.3544,8.548589256277168,"Nil upto 10% of investment and 1% for remaining investment on or before 365D, Nil after 365D",-,,,,Unrated,,,FoFs : Domestic,31.8703
HSBC Asia Pacific (Ex Japan) DYF-Reg(G),Growth,HSBC Asia Pacific (Ex Japan) DYF-Reg(G),61,NEQ,400014,49,805,17816,Open ended scheme,2.05,Sonal Gupta,-0.05,23.0,1.0,21.2121,2024-08-23,0.0,2014-02-24,7.42,5000.0,6.42887938,HSBC Mutual Fund,MSCI Asia (ex-Japan) Standard Index,5,2024-07-31,0.3638,2.5581,20.2548,5.4054,8.494,12.277406862693224,"1% on or before 1Y, Nil after 1Y",-,,,,Unrated,,,FoFs : Overseas,21.2229
UTI Nifty IT ETF,Growth,UTI Nifty IT ETF,310,EQ,400032,44,620,48249,Open ended scheme,0.18,Sharwan Kumar Goyal,-1.0,25.01,,414.9121,2024-08-23,0.0,2024-01-25,13.64,5000.0,5.6654,UTI Mutual Fund,NIFTY IT - TRI,3,2024-07-31,2.6127,21.4794,,,,,null,Technology,,,,Unrated,,,Equity : ETFs,414.9121
