s_name,classification,schemecode,return_year1,return_year2,return_year3,return_year4,return_year5,return_year6,return_year7,return_year8,return_year9,return_year10,rank_year1,rank_year2,rank_year3,rank_year4,rank_year5,rank_year6,rank_year7,rank_year8,rank_year9,rank_year10,return_month1,return_month2,return_month3,return_month4,return_month5,return_month6,return_month7,return_month8,return_month9,return_month10,rank_month1,rank_month2,rank_month3,rank_month4,rank_month5,rank_month6,rank_month7,rank_month8,rank_month9,rank_month10,return_quarter1,return_quarter2,return_quarter3,return_quarter4,return_quarter5,return_quarter6,return_quarter7,return_quarter8,return_quarter9,return_quarter10,rank_quarter1,rank_quarter2,rank_quarter3,rank_quarter4,rank_quarter5,rank_quarter6,rank_quarter7,rank_quarter8,rank_quarter9,rank_quarter10,avg_year1,avg_year2,avg_year3,avg_year4,avg_year5,avg_year6,avg_year7,avg_year8,avg_year9,avg_year10,avg_month1,avg_month2,avg_month3,avg_month4,avg_month5,avg_month6,avg_month7,avg_month8,avg_month9,avg_month10,avg_quarter1,avg_quarter2,avg_quarter3,avg_quarter4,avg_quarter5,avg_quarter6,avg_quarter7,avg_quarter8,avg_quarter9,avg_quarter10,num_funds_year1,num_funds_year2,num_funds_year3,num_funds_year4,num_funds_year5,num_funds_year6,num_funds_year7,num_funds_year8,num_funds_year9,num_funds_year10,num_funds_month1,num_funds_month2,num_funds_month3,num_funds_month4,num_funds_month5,num_funds_month6,num_funds_month7,num_funds_month8,num_funds_month9,num_funds_month10,num_funds_quater10,num_funds_quater9,num_funds_quater8,num_funds_quater7,num_funds_quater6,num_funds_quater5,num_funds_quater4,num_funds_quater3,num_funds_quater2,num_funds_quater1
SBI FMP-6-3668D-Reg(G),Debt : FTP/FMP,43566,7.51,2.98,4.07,10.77,-,-,-,-,-,-,6,17,6,5,-,-,-,-,-,-,0.78,0.94,1.15,0.75,1.03,0.14,0.6,0.73,0.83,1.13,9,8,6,12,7,88,54,14,6,6,2.9,1.92,2.18,1.81,1.2,2.52,1.78,1.95,2.33,-1.71,8,28,10,61,77,7,28,37,6,15,7.03,3.18,3.63,5.76,5.69,7.5,6.56,7.47,8.13,9.06,0.68,0.64,0.81,0.64,0.74,0.45,0.62,0.65,0.66,0.85,2.15,1.83,1.94,1.85,1.35,1.98,1.7,1.93,1.63,-1.35,69,40,18,17,-,-,-,-,-,-,94,94,94,94,94,94,92,92,92,91,49,49,56,69,90,90,91,92,94,94
Kotak FMP-305-1200D(G),Debt : FTP/FMP,47432,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.73,0.58,0.87,0.61,0.68,0.45,0.64,0.54,0.65,0.86,28,69,28,65,67,55,27,82,40,43,2.2,1.75,1.85,1.97,1.25,2.05,-,-,-,-,52,67,71,22,57,26,-,-,-,-,7.03,3.18,3.63,5.76,5.69,7.5,6.56,7.47,8.13,9.06,0.68,0.64,0.81,0.64,0.74,0.45,0.62,0.65,0.66,0.85,2.15,1.83,1.94,1.85,1.35,1.98,1.7,1.93,1.63,-1.35,-,-,-,-,-,-,-,-,-,-,94,94,94,94,94,94,92,92,92,91,-,-,-,-,90,90,91,92,94,94
UTI Silver ETF FoF-Reg(G),FoFs : Domestic,46882,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.91,0.4,-5.25,-4.71,15.78,8.33,6.96,-3.18,-2.68,-2.96,4,53,57,53,1,4,1,54,53,50,0.75,19.51,0.78,2.94,3.24,-,-,-,-,-,57,1,50,37,30,-,-,-,-,-,18.68,3.98,19,11.35,6.8,1.84,15.91,9.43,4.31,24.92,2.08,1.28,2.03,3.01,2.24,2.93,1.73,1.03,1.17,3.84,5.41,8.25,3.92,7.22,4.04,6.72,-0.47,4.53,5.56,-5.62,-,-,-,-,-,-,-,-,-,-,60,59,57,57,56,56,55,55,53,53,-,-,-,-,-,53,53,53,56,57
HDFC NIFTY50 Value 20 ETF,Equity : ETFs,46890,29.4,-,-,-,-,-,-,-,-,-,49,-,-,-,-,-,-,-,-,-,0.57,1.65,8.51,6.39,-0.5,1.65,-0.62,2.93,3.16,8.16,130,44,22,110,115,81,127,59,54,57,10.93,7.61,5.52,12.19,5.66,7.68,1.37,6.63,-,-,39,114,51,66,44,116,13,29,-,-,28.47,3.94,27.55,13.11,8.95,0.95,32.5,5.06,-4.48,36.67,2.1,1.16,4.77,6.69,0.76,2.72,0.73,2.68,1.58,8,8.24,10.43,5.13,12.17,5.33,12.52,-3.29,4.87,9.9,-9.47,122,-,-,-,-,-,-,-,-,-,161,157,154,151,149,149,147,145,141,141,-,-,117,122,129,129,138,141,149,154
Baroda BNP Paribas NIFTY SDL Dec 2028 Index Fund-Reg(G),Debt : Medium to Long Duration,47771,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.95,0.83,1.14,0.71,0.95,0.19,0.59,0.64,0.68,1.27,17,13,8,18,23,30,30,36,31,4,2.94,1.86,1.92,1.84,1.12,2.28,-,-,-,-,16,23,33,25,31,10,-,-,-,-,6.93,2.52,2.89,9.81,7.2,4.9,3,12.64,5.58,14.3,0.89,0.76,0.97,0.67,1,0.16,0.6,0.72,0.7,1.05,2.64,1.84,2.04,1.85,1.1,2.07,1.8,1.81,1.7,-1.63,-,-,-,-,-,-,-,-,-,-,52,52,52,52,52,52,52,52,52,52,-,-,-,-,52,52,52,52,52,52
Groww Overnight Fund-Reg(G),Debt : Overnight,42042,6.32,4.48,3.01,3.22,-,-,-,-,-,-,31,27,27,24,-,-,-,-,-,-,0.54,0.52,0.54,0.53,0.55,0.53,0.55,0.51,0.56,0.56,3,30,18,19,21,24,30,30,31,31,1.6,1.61,1.62,1.67,1.6,1.44,1.47,1.45,1.23,0.93,14,22,30,28,28,32,31,29,27,28,6.6,4.61,3.11,3.33,5.6,6.06,5.58,7.37,7.72,8.45,0.52,0.53,0.53,0.53,0.55,0.53,0.55,0.51,0.56,0.56,1.59,1.61,1.64,1.68,1.62,1.59,1.54,1.48,1.26,0.98,31,27,27,25,-,-,-,-,-,-,35,35,35,35,35,35,35,35,35,35,28,28,29,31,32,32,34,35,35,35
HDFC FMP-Sr 46-1162D-Mar 2022-Reg(G),Debt : FTP/FMP,46474,6.99,-,-,-,-,-,-,-,-,-,41,-,-,-,-,-,-,-,-,-,0.64,0.55,0.75,0.58,0.64,0.56,0.57,0.7,0.63,0.61,76,80,73,77,76,17,72,37,61,80,1.95,1.79,1.9,1.72,1.51,1.8,1.79,1.91,1.34,-1.73,76,60,51,77,19,76,25,43,36,16,7.03,3.18,3.63,5.76,5.69,7.5,6.56,7.47,8.13,9.06,0.68,0.64,0.81,0.64,0.74,0.45,0.62,0.65,0.66,0.85,2.15,1.83,1.94,1.85,1.35,1.98,1.7,1.93,1.63,-1.35,69,-,-,-,-,-,-,-,-,-,94,94,94,94,94,94,92,92,92,91,49,49,56,69,90,90,91,92,94,94
Axis CRISIL IBX 50:50 Gilt Plus SDL Sep 2027 Index Fund-Reg(G),Debt : Medium to Long Duration,47621,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.73,0.72,0.94,0.74,0.85,0.38,0.56,0.58,0.69,1.03,38,34,29,6,37,19,37,42,28,31,2.41,1.98,1.84,1.96,1.1,1.92,-,-,-,-,36,9,46,16,35,39,-,-,-,-,6.93,2.52,2.89,9.81,7.2,4.9,3,12.64,5.58,14.3,0.89,0.76,0.97,0.67,1,0.16,0.6,0.72,0.7,1.05,2.64,1.84,2.04,1.85,1.1,2.07,1.8,1.81,1.7,-1.63,-,-,-,-,-,-,-,-,-,-,52,52,52,52,52,52,52,52,52,52,-,-,-,-,52,52,52,52,52,52
HDFC FMP-Sr 46-1876D-Mar 2022-Reg(G),Debt : FTP/FMP,46540,7.54,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,0.77,0.69,0.99,0.71,0.87,0.34,0.61,0.64,0.66,1.01,12,26,14,26,11,83,49,50,33,12,2.46,1.92,1.92,1.96,1.31,2.05,2.01,2.11,1.52,-2.34,12,27,42,23,42,25,2,9,30,39,7.03,3.18,3.63,5.76,5.69,7.5,6.56,7.47,8.13,9.06,0.68,0.64,0.81,0.64,0.74,0.45,0.62,0.65,0.66,0.85,2.15,1.83,1.94,1.85,1.35,1.98,1.7,1.93,1.63,-1.35,69,-,-,-,-,-,-,-,-,-,94,94,94,94,94,94,92,92,92,91,49,49,56,69,90,90,91,92,94,94
Mirae Asset Nifty500 Multicap 50:25:25 ETF,Equity : ETFs,49071,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.82,-,-,-,-,-,-,-,-,-,103,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,28.47,3.94,27.55,13.11,8.95,0.95,32.5,5.06,-4.48,36.67,2.1,1.16,4.77,6.69,0.76,2.72,0.73,2.68,1.58,8,8.24,10.43,5.13,12.17,5.33,12.52,-3.29,4.87,9.9,-9.47,-,-,-,-,-,-,-,-,-,-,161,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ITI Banking & PSU Debt Fund-Reg(G),Debt : Banking & PSU,44398,6.3,4.24,3.63,-,-,-,-,-,-,-,24,3,7,-,-,-,-,-,-,-,0.79,0.6,0.75,0.44,0.95,0.04,0.67,0.83,0.78,0.76,16,22,24,26,3,26,10,6,2,5,2.15,1.42,2.29,1.62,1.42,1.59,1.53,1.57,1.19,0.61,20,26,3,13,10,26,20,9,18,2,6.63,3.25,3.43,10.11,9.7,6.63,5.98,9.64,8.21,9.71,0.8,0.65,0.81,0.53,0.81,0.27,0.65,0.75,0.63,0.71,2.28,1.61,2.05,1.59,1.39,1.92,1.58,1.56,1.32,-0.49,26,22,20,-,-,-,-,-,-,-,27,27,27,27,27,27,27,27,27,27,22,22,23,26,26,26,26,27,27,27
Motilal Oswal Quant Fund-Reg(G),Equity : Thematic,48806,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.35,0.93,7.23,-,-,-,-,-,-,-,68,39,8,-,-,-,-,-,-,-,7.85,-,-,-,-,-,-,-,-,-,37,-,-,-,-,-,-,-,-,-,31.97,3.2,37.07,18.21,8.82,-11.29,32.01,8.1,1.22,44.11,2.25,0.92,4.76,6.73,1.75,4.75,0.83,2.26,3.51,7.52,7.92,13.78,6.77,13.21,7.94,12.72,-3.47,3.89,11.49,-10.34,-,-,-,-,-,-,-,-,-,-,76,71,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,70
Kotak Silver ETF FoF-Reg(G),Gold : MFs,46628,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.65,2.1,-5.37,-4.61,14.55,7.94,5.94,-3.13,-2.31,-2.96,2,14,15,16,2,5,14,14,15,16,2.07,17.95,0.25,2.2,3.94,-4.56,-,-,-,-,15,3,15,15,2,14,-,-,-,-,12.95,12.43,-5.14,26.54,22.35,6.8,1.86,11.36,-8.71,-8.88,4.95,2.98,-3.71,-1.48,3.32,7.78,7.01,-1.38,-1.15,0.09,4.06,9.65,4.34,7.42,0.72,-3.62,8.13,9.27,-1.4,-0.84,-,-,-,-,-,-,-,-,-,-,16,16,16,16,16,16,16,16,16,16,-,-,-,-,15,15,15,16,16,16
Motilal Oswal BSE Quality Index Fund-Reg(G),Equity : Index Funds,46744,32.44,-,-,-,-,-,-,-,-,-,25,-,-,-,-,-,-,-,-,-,0.28,0,7.44,4.1,7.65,2.7,-0.35,3.43,4.54,11.6,122,113,10,116,1,65,81,20,30,4,7.74,15.09,7.75,16.47,4.04,14.49,-4.54,4.22,-,-,34,46,30,26,49,39,39,41,-,-,29.98,2.66,27.92,15.29,10.42,2.32,30.41,3.53,-2.91,32.32,1.79,0.97,4.58,7.01,1.09,4.2,0.35,2.01,2.8,8.19,7.71,12.71,5.3,13.6,6.58,13.85,-5.4,3.7,11.74,-10.24,86,-,-,-,-,-,-,-,-,-,136,131,125,124,120,115,113,107,105,103,-,-,78,86,86,95,101,105,115,125
Axis CRISIL IBX SDL June 2034 Debt Index Fund-Reg(G),Debt : Long Duration,48679,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.39,0.95,0.9,0.99,1.18,-0.2,-,-,-,-,13,19,15,7,24,7,-,-,-,-,3.27,1.98,-,-,-,-,-,-,-,-,20,10,-,-,-,-,-,-,-,-,7.2,1.42,0.82,12.08,11.75,6.69,3.62,14.32,5.51,16.23,1.45,1.06,0.91,0.84,1.7,-0.57,0.78,1.48,1.09,1.31,3.46,1.97,3.39,1.48,1.04,2.74,1.88,1.94,2.39,-2.55,-,-,-,-,-,-,-,-,-,-,24,24,24,24,24,24,-,-,-,-,-,-,-,-,-,-,-,-,24,24
PGIM India CRISIL IBX Gilt Index - Apr 2028 Fund-Reg(G),Debt : Medium to Long Duration,47617,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.84,0.7,0.96,0.71,0.94,0.13,0.58,0.49,0.71,1.07,29,38,25,19,26,33,35,49,15,23,2.53,1.79,1.79,2.03,1.19,2,-,-,-,-,30,34,50,9,14,28,-,-,-,-,6.93,2.52,2.89,9.81,7.2,4.9,3,12.64,5.58,14.3,0.89,0.76,0.97,0.67,1,0.16,0.6,0.72,0.7,1.05,2.64,1.84,2.04,1.85,1.1,2.07,1.8,1.81,1.7,-1.63,-,-,-,-,-,-,-,-,-,-,52,52,52,52,52,52,52,52,52,52,-,-,-,-,52,52,52,52,52,52
Kotak BSE Sensex ETF,Equity : ETFs,5285,19.98,5.51,22.86,16.77,15.3,7,29.14,3.19,-3.94,31.12,103,47,58,21,13,11,36,35,18,13,2.33,0.93,3.49,7.05,-0.35,1.1,1.57,1.14,-0.67,7.82,69,91,121,51,112,114,68,113,119,93,6.89,7.86,2.03,9.89,1.97,10.32,-2.94,6.08,8.54,-8.95,113,110,105,107,102,111,44,40,77,38,28.47,3.94,27.55,13.11,8.95,0.95,32.5,5.06,-4.48,36.67,2.1,1.16,4.77,6.69,0.76,2.72,0.73,2.68,1.58,8,8.24,10.43,5.13,12.17,5.33,12.52,-3.29,4.87,9.9,-9.47,122,93,72,61,53,47,43,37,25,20,161,157,154,151,149,149,147,145,141,141,103,103,117,122,129,129,138,141,149,154
Aditya Birla SL CRISIL IBX Gilt Apr 2028 Index Fund-Reg(G),Debt : Medium to Long Duration,47757,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.8,0.67,0.89,0.72,0.95,0.11,0.54,0.49,0.69,1.05,32,48,39,14,25,35,41,50,27,28,2.37,1.78,1.72,1.98,1.11,1.83,-,-,-,-,41,35,52,14,33,47,-,-,-,-,6.93,2.52,2.89,9.81,7.2,4.9,3,12.64,5.58,14.3,0.89,0.76,0.97,0.67,1,0.16,0.6,0.72,0.7,1.05,2.64,1.84,2.04,1.85,1.1,2.07,1.8,1.81,1.7,-1.63,-,-,-,-,-,-,-,-,-,-,52,52,52,52,52,52,52,52,52,52,-,-,-,-,52,52,52,52,52,52
Baroda BNP Paribas Medium Duration Fund-Reg(G),Debt : Medium Duration,16677,6.97,2.85,2.34,7.74,-3.1,4.73,5.91,9.25,7.76,-,9,8,13,10,11,10,9,13,6,-,0.23,0.71,0.83,0.57,0.76,0.18,0.59,0.91,0.68,0.7,30,10,17,18,22,18,19,3,10,26,1.78,1.51,2.19,1.44,1.36,2.33,1.66,1.81,1.94,-1.46,30,27,5,30,10,2,11,7,2,11,6.77,4,5.17,6.23,5.1,5.27,6.36,11.17,7.61,13.13,0.81,0.69,0.84,0.61,0.84,0.27,0.62,0.7,0.66,0.84,2.35,1.73,1.99,1.77,1.24,1.98,1.63,1.71,2.25,-1.39,23,15,14,13,13,13,13,13,11,-,30,30,30,30,30,30,30,30,30,30,19,19,21,23,30,30,30,30,30,30
JM Medium to Long Duration Fund-Reg(G),Debt : Medium to Long Duration,1921,6.6,0.68,1.58,10.33,-7.36,5.09,4.22,7.18,4.18,13.04,32,14,8,6,11,5,3,11,11,9,1.18,0.87,0.96,0.48,1.4,-0.37,0.65,0.92,0.72,1.11,8,6,26,51,7,46,14,8,12,21,3.03,1.52,2.31,1.84,0.77,2.24,1.6,1.71,1.15,-2.18,8,51,8,23,50,11,32,20,26,14,6.93,2.52,2.89,9.81,7.2,4.9,3,12.64,5.58,14.3,0.89,0.76,0.97,0.67,1,0.16,0.6,0.72,0.7,1.05,2.64,1.84,2.04,1.85,1.1,2.07,1.8,1.81,1.7,-1.63,38,15,11,11,11,11,11,11,11,11,52,52,52,52,52,52,52,52,52,52,26,26,26,38,52,52,52,52,52,52
Sundaram Conservative Hybrid Fund(G),Hybrid : Debt Oriented (Conservative),8512,9.19,2.77,14.49,7.34,0.92,-1.16,12.11,9.94,8.68,21.55,16,13,1,15,17,15,5,8,1,7,1.64,0.82,1.1,2.01,0.85,-0.06,0.69,0.98,0.63,2.25,2,13,15,12,13,18,9,7,11,6,3.6,2.82,2.32,3.63,1.4,3.76,0.14,2.63,2.78,-2.23,12,17,11,11,16,14,11,3,12,8,10.74,4.36,10.03,9.19,6.06,1.04,10.67,9.7,6.03,19.96,1.16,0.94,1.58,2.04,0.93,0.82,0.64,0.99,0.91,2.15,3.73,3.84,2.57,3.71,2.23,4.09,0.34,2.05,3.35,-2.49,19,19,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
Bandhan Nifty 50 ETF,Equity : ETFs,34198,21.21,5.55,25.08,15.83,13.13,4.6,29.8,-,-,-,87,45,48,28,27,20,27,-,-,-,2.26,1.35,3.97,6.73,0.01,1.24,1.57,1.31,0.01,7.93,97,61,106,90,86,98,64,99,107,77,7.76,8.07,2.91,10.81,2.68,11,-4.03,6.06,8.7,-9.2,80,95,84,91,87,91,52,44,55,58,28.47,3.94,27.55,13.11,8.95,0.95,32.5,5.06,-4.48,36.67,2.1,1.16,4.77,6.69,0.76,2.72,0.73,2.68,1.58,8,8.24,10.43,5.13,12.17,5.33,12.52,-3.29,4.87,9.9,-9.47,122,93,72,61,53,47,43,-,-,-,161,157,154,151,149,149,147,145,141,141,103,103,117,122,129,129,138,141,149,154
Baroda BNP Paribas Banking and PSU Bond Fund-Reg(G),Debt : Banking & PSU,44154,6.29,1.7,3.42,-,-,-,-,-,-,-,25,20,10,-,-,-,-,-,-,-,0.91,0.67,0.91,0.49,0.92,0.06,0.64,0.93,0.62,0.62,9,13,4,22,4,25,18,3,12,25,2.51,1.47,2.2,1.44,1.22,1.94,1.55,1.27,1.27,-1.69,7,25,5,24,25,12,18,23,12,18,6.63,3.25,3.43,10.11,9.7,6.63,5.98,9.64,8.21,9.71,0.8,0.65,0.81,0.53,0.81,0.27,0.65,0.75,0.63,0.71,2.28,1.61,2.05,1.59,1.39,1.92,1.58,1.56,1.32,-0.49,26,22,20,-,-,-,-,-,-,-,27,27,27,27,27,27,27,27,27,27,22,22,23,26,26,26,26,27,27,27
SBI FMP-59-1618D-Reg(G),Debt : FTP/FMP,46334,7.14,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,0.71,0.63,0.88,0.62,0.7,0.43,0.64,0.55,0.64,0.96,43,45,26,59,46,72,29,77,54,18,2.23,1.76,1.84,2,1.18,2.08,1.71,2.15,1.16,-2.75,33,65,73,13,81,21,42,3,47,49,7.03,3.18,3.63,5.76,5.69,7.5,6.56,7.47,8.13,9.06,0.68,0.64,0.81,0.64,0.74,0.45,0.62,0.65,0.66,0.85,2.15,1.83,1.94,1.85,1.35,1.98,1.7,1.93,1.63,-1.35,69,-,-,-,-,-,-,-,-,-,94,94,94,94,94,94,92,92,92,91,49,49,56,69,90,90,91,92,94,94
UTI BSE Housing Index Fund-Reg(G),Equity : Index Funds,47964,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.76,-2.02,0.17,10.08,3.27,7.55,-0.97,2.49,0.86,8.07,5,125,116,11,30,17,92,35,70,41,1.84,22.27,2.37,13.97,8.83,-,-,-,-,-,116,2,75,39,25,-,-,-,-,-,29.98,2.66,27.92,15.29,10.42,2.32,30.41,3.53,-2.91,32.32,1.79,0.97,4.58,7.01,1.09,4.2,0.35,2.01,2.8,8.19,7.71,12.71,5.3,13.6,6.58,13.85,-5.4,3.7,11.74,-10.24,-,-,-,-,-,-,-,-,-,-,136,131,125,124,120,115,113,107,105,103,-,-,-,-,-,95,101,105,115,125
Aditya Birla SL Retirement Fund-50-Reg(G),Hybrid : Solution Oriented,42774,9.98,1.47,1.92,7.86,-,-,-,-,-,-,36,20,32,29,-,-,-,-,-,-,1.49,0.96,1.61,1.69,0.95,1.02,0.64,0.71,0.4,2.18,25,29,37,40,24,34,29,22,30,35,4.11,3.71,1.75,3.17,2.86,3.94,-0.3,2.32,2.99,-3.26,34,36,26,34,26,36,12,17,34,8,20.2,1.09,20.8,12.96,7.64,-2.12,25,6.66,3.84,36.47,1.78,1.23,3.15,5.11,1.03,2.67,0.82,1.03,1.11,4.54,6.29,9.01,2.99,7.5,4.43,9.33,-2.13,1.88,7.57,-6.14,38,37,33,32,-,-,-,-,-,-,42,42,42,42,41,40,40,40,40,39,37,37,38,38,38,38,38,40,40,42
SBI FMP-34-3682D-Reg(G),Debt : FTP/FMP,44969,7.27,2.88,4.11,-,-,-,-,-,-,-,10,18,4,-,-,-,-,-,-,-,0.9,1.04,1.02,0.75,1.12,0.05,0.67,1.18,0.61,1.2,3,2,11,10,5,94,15,1,71,4,2.99,1.94,2.49,1.48,1.23,2.68,1.7,1.94,2.62,-2.04,5,24,2,91,65,5,43,39,1,25,7.03,3.18,3.63,5.76,5.69,7.5,6.56,7.47,8.13,9.06,0.68,0.64,0.81,0.64,0.74,0.45,0.62,0.65,0.66,0.85,2.15,1.83,1.94,1.85,1.35,1.98,1.7,1.93,1.63,-1.35,69,40,18,-,-,-,-,-,-,-,94,94,94,94,94,94,92,92,92,91,49,49,56,69,90,90,91,92,94,94
Quantum Multi Asset Allocation Fund-Reg(G),Hybrid : Multi Asset Allocation,48217,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.84,1.3,1.7,3.32,1.19,1.1,-,-,-,-,14,11,20,17,10,23,-,-,-,-,4.92,5.7,-,-,-,-,-,-,-,-,20,22,-,-,-,-,-,-,-,-,21.32,5.47,22.74,16.54,9.66,0.29,16,8.26,2.67,22.92,1.89,1.3,2.35,3.54,1.06,3.02,1.62,1.48,1.65,4.44,5.64,7.8,4.96,8.51,4.09,7.59,-0.97,4.17,6.96,-6.15,-,-,-,-,-,-,-,-,-,-,25,25,25,24,24,24,-,-,-,-,-,-,-,-,-,-,-,-,24,25
Motilal Oswal 5 Year G-Sec FoF-Reg(G),FoFs : Domestic,45925,7.18,1.86,-,-,-,-,-,-,-,-,41,28,-,-,-,-,-,-,-,-,0.17,1.65,0.88,0.41,0.85,0.33,0.57,0.38,0.75,1.19,56,16,43,49,30,45,43,47,34,38,2.71,1.6,1.72,2.17,0.92,2.09,1.82,1.65,1.44,-1.99,48,54,49,42,51,44,7,39,41,8,18.68,3.98,19,11.35,6.8,1.84,15.91,9.43,4.31,24.92,2.08,1.28,2.03,3.01,2.24,2.93,1.73,1.03,1.17,3.84,5.41,8.25,3.92,7.22,4.04,6.72,-0.47,4.53,5.56,-5.62,52,41,-,-,-,-,-,-,-,-,60,59,57,57,56,56,55,55,53,53,46,47,49,52,52,53,53,53,56,57
Nippon India Equity Savings Fund-Segregated Portfolio 1-(G),Hybrid : Equity Oriented,44235,0,0,0,0,-,-,-,-,-,-,54,40,52,49,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,52,53,55,55,49,55,51,54,52,55,0,0,0,0,0,0,0,0,0,0,55,55,55,55,54,54,9,54,54,3,17.14,2.68,19.47,11.86,7.41,-1.41,20.48,6.33,3.95,34.33,1.22,1.12,2.66,4.13,0.73,2.25,0.78,1.31,1.39,4.01,5.08,7.27,3.53,6.66,3.81,7.43,-1.57,2.69,6.24,-5.36,54,54,52,51,-,-,-,-,-,-,55,55,55,55,55,55,55,55,55,55,54,54,54,54,54,54,55,55,55,55
HSBC Managed Solutions India-Conservative(G),FoFs : Domestic,28311,7.87,1.83,4.19,9.32,5.79,4.87,5.95,10.03,5.8,-,38,29,31,19,20,7,20,8,4,-,1.15,0.91,1.28,1.16,0.92,0.21,0.66,1,0.8,1.46,49,39,38,39,27,48,38,30,32,37,3.38,2.31,2.49,2.55,1.39,2.69,1.02,1.74,2.02,-2.24,44,46,42,39,47,41,21,37,38,10,18.68,3.98,19,11.35,6.8,1.84,15.91,9.43,4.31,24.92,2.08,1.28,2.03,3.01,2.24,2.93,1.73,1.03,1.17,3.84,5.41,8.25,3.92,7.22,4.04,6.72,-0.47,4.53,5.56,-5.62,52,41,32,26,24,23,23,23,23,-,60,59,57,57,56,56,55,55,53,53,46,47,49,52,52,53,53,53,56,57
Sundaram LT Tax Adv Fund-Sr IV-Reg(G),Equity : Tax Saving (ELSS),39388,50.54,5.24,68.59,17.51,-7.82,-,-,-,-,-,1,15,6,26,46,-,-,-,-,-,1.34,2.67,0.68,9.09,0.33,8.03,-4.05,-2.08,1.62,5.27,42,12,55,6,40,3,55,59,36,49,4.76,18.24,-4.52,13.14,11.97,19.06,-0.19,-2.18,17.6,-8.56,53,6,59,13,3,3,2,54,4,18,29.71,2.67,38.39,17.65,6.68,-8.9,37.92,5.23,3.06,50.41,1.74,1.61,3.92,7.48,0.73,4.7,0.22,1.48,2.07,6.39,7.43,13.37,3.83,11.5,6.42,13.39,-3.69,2.59,12.14,-9.4,57,54,54,54,51,-,-,-,-,-,59,59,59,59,59,59,59,59,59,59,54,54,54,57,58,59,59,59,59,59
LIC MF Money Market Fund-Reg(G),Debt : Money Market,46587,6.24,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,0.48,0.44,0.5,0.44,0.51,0.51,0.56,0.52,0.57,0.5,22,22,22,22,22,22,22,22,20,21,1.43,1.46,1.66,1.55,1.54,1.57,1.43,1.38,-,-,22,22,22,20,20,21,21,21,-,-,7.05,4.47,3.48,5.76,7.85,6.86,6.6,7.81,8.31,8.96,0.63,0.54,0.65,0.54,0.59,0.58,0.71,0.6,0.61,0.55,1.84,1.72,1.93,1.66,1.65,1.83,1.73,1.56,1.19,0.68,21,-,-,-,-,-,-,-,-,-,22,22,22,22,22,22,22,22,22,22,-,-,21,21,21,21,22,22,22,22
HDFC Nifty PSU Bank ETF,Equity : ETFs,48522,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-3.31,-5.57,0.4,-0.14,-2.36,8.51,1.08,10.45,-,-,156,153,127,145,145,6,91,6,-,-,-8.34,5.8,-,-,-,-,-,-,-,-,150,122,-,-,-,-,-,-,-,-,28.47,3.94,27.55,13.11,8.95,0.95,32.5,5.06,-4.48,36.67,2.1,1.16,4.77,6.69,0.76,2.72,0.73,2.68,1.58,8,8.24,10.43,5.13,12.17,5.33,12.52,-3.29,4.87,9.9,-9.47,-,-,-,-,-,-,-,-,-,-,161,157,154,151,149,149,147,145,-,-,-,-,-,-,-,-,-,-,149,154
