MF Code,schemecode,fund_house,returns_1month,returns_3month,returns_6month,returns_1year,index_name,returns_3year,returns_5year,returns_10year,ytd_returns,rank_ytd,rank_1month,rank_3month,rank_6month,rank_1year,rank_3year,rank_5year,rank_10year,s_name,classification,funds_num_ytd,funds_num_month1,funds_num_month3,funds_num_month6,funds_num_year1,funds_num_year3,funds_num_year5,funds_num_year10,ytd_avg,avg_month1,avg_month3,avg_month6,avg_year1,avg_year3,avg_year5,avg_year10,monthret_1,monthret_3,monthret_6,yrret_1,yrret_3,yrret_5,yrret_10,ytdret
PGIM India Corp Bond Fund(G),854,PGIM India Mutual Fund,0.43,1.58,3.39,6.1,CRISIL Composite Bond Index,4.87,6.45,6.57,2.5,18,20,19,19,20,11,11,11,PGIM India Corp Bond Fund(G),Debt : Corporate Bond,21,21,21,21,21,19,18,12,2.61,0.49,1.66,3.61,6.54,4.99,6.49,7.3,,,,,,,,
ICICI Pru Nifty LargeMidcap 250 Index Fund-Reg(G),48643,ICICI Prudential Mutual Fund,-1.84,,,,NIFTY LargeMidcap 250 - TRI,,,,,,51,,,,,,,ICICI Pru Nifty LargeMidcap 250 Index Fund-Reg(G),Equity : Index Funds,106,116,109,104,91,40,23,18,7.19,-1.6,2.3,20.96,39.07,17.53,15.63,13.07,,,,,,,,
Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF FoF-Reg(G),48497,Mirae Asset Mutual Fund,-2.16,,,,Nifty Smallcap250 Momentum Quality 100 - TRI,,,,,,51,,,,,,,Mirae Asset Nifty Smallcap 250 Momentum Quality 100 ETF FoF-Reg(G),FoFs : Domestic,53,56,55,53,53,37,25,22,6.12,-0.63,4.24,13.26,21.44,13.55,12.86,11.18,,,,,,,,
JM Focused Fund-Reg(G),4282,JM Financial Mutual Fund,-0.33,4.12,22.36,46.84,S&P BSE 500 - TRI,22.32,15.63,15.32,11.29,3,1,7,6,1,3,16,6,JM Focused Fund-Reg(G),Equity : Large Cap,36,37,37,36,36,33,31,28,6.15,-2.22,2.89,17.95,30.27,16.32,15.89,14.24,-2.04,2.73,18.88,33.21,18.54,18.57,12.44,15.0
Quantum Dynamic Bond Fund-Reg(G),37428,Quantum Mutual Fund,0.69,1.41,4.59,7.28,CRISIL Dynamic Bond Index,5.63,7.13,,3.24,4,1,8,3,1,6,4,,Quantum Dynamic Bond Fund-Reg(G),Debt : Dynamic Bond,22,22,22,22,22,21,21,18,2.85,0.51,1.26,4.04,6.27,5.17,6.41,7.3,,,,,,,,
Axis Silver ETF,46369,Axis Mutual Fund,0.54,16.64,15.38,7.63,Silver,,,,15.95,2,3,2,22,14,,,,Axis Silver ETF,Gold : ETFs,25,28,27,23,21,11,11,11,14.59,-0.14,14.72,17.4,12.18,13.41,16.58,8.82,,,,,,,,
TRUSTMF Money Market Fund-Reg(G),46735,Trust Mutual Fund,0.53,1.83,3.57,7.01,CRISIL Money Market Index,,,,2.64,16,18,18,16,17,,,,TRUSTMF Money Market Fund-Reg(G),Debt : Money Market,22,22,22,22,21,17,14,13,2.71,0.55,1.91,3.66,7.21,5.55,5.77,6.7,,,,,,,,
Aditya Birla SL Nifty Next 50 Index Fund-Reg(G),46360,Aditya Birla Sun Life Mutual Fund,0.8,10.17,38.29,56.41,NIFTY NEXT 50 - TRI,,,,18.52,16,24,13,15,26,,,,Aditya Birla SL Nifty Next 50 Index Fund-Reg(G),Equity : Index Funds,106,116,109,104,91,40,23,18,7.19,-1.6,2.3,20.96,39.07,17.53,15.63,13.07,,,,,,,,
Kotak Global Emerging Mkt Fund(G),2047,Kotak Mahindra Mutual Fund,0.41,4.28,12.07,16.28,MSCI Emerging Market Index,-1.83,7.76,4.88,6.18,31,25,29,44,32,28,16,17,Kotak Global Emerging Mkt Fund(G),FoFs : Overseas,57,58,57,57,56,36,26,22,6.02,0.16,5.36,16.01,20.93,2.72,9.38,6.4,,,,,,,,
Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund-Reg(G),46999,Edelweiss Mutual Fund,0.55,1.62,3.86,6.41,CRISIL IBX 50:50 Gilt Plus SDL Index - June 2027,,,,2.49,37,14,21,37,31,,,,Edelweiss CRISIL IBX 50:50 Gilt Plus SDL June 2027 Index Fund-Reg(G),Debt : Medium to Long Duration,52,52,52,52,52,11,11,11,2.59,0.52,1.56,3.93,6.34,4.88,5.91,6.76,,,,,,,,
Navi Liquid Fund-Reg(G),8544,Navi Mutual Fund,0.52,1.68,3.39,6.86,CRISIL Liquid Debt Index,5.53,4.98,6.36,2.42,36,36,36,36,32,13,28,20,Navi Liquid Fund-Reg(G),Debt : Liquid,37,37,37,37,36,35,34,29,2.61,0.54,1.81,3.61,7.14,5.47,5.08,6.32,,,,,,,,
Aditya Birla SL CRISIL IBX Gilt April 2033 Index Fund-Reg(G),48411,Aditya Birla Sun Life Mutual Fund,0.59,1.45,,,CRISIL IBX Gilt Index - April 2033,,,,2.65,21,12,11,,,,,,Aditya Birla SL CRISIL IBX Gilt April 2033 Index Fund-Reg(G),Debt : Long Duration,21,24,21,20,19,3,3,2,3.53,0.57,1.32,4.86,6.42,4.33,6.76,7.51,,,,,,,,
PGIM India Equity Savings Fund(G),845,PGIM India Mutual Fund,-0.19,1.46,4.72,8.44,NIFTY 50 Equity Savings Index,7.14,7.44,8.39,2.37,49,17,44,53,53,50,47,21,PGIM India Equity Savings Fund(G),Hybrid : Equity Oriented,56,56,56,56,55,53,48,24,4.63,-0.58,2.44,11.05,20.48,12.05,12.44,11.93,,,,,,,,
Shriram Flexi Cap Fund-Reg(G),38781,Shriram Mutual Fund,-1.4,0.26,20.69,36.57,NIFTY 500 - TRI,17.41,14.64,,7.51,20,23,44,13,12,13,21,,Shriram Flexi Cap Fund-Reg(G),Equity : Flexi Cap,46,47,47,45,41,29,26,19,7.05,-1.34,3.22,18.38,34.82,18.28,17.63,15.92,,,,,,,,
Kotak FMP-308-1125D(G),47570,Kotak Mahindra Mutual Fund,0.58,1.7,3.68,7.25,NIFTY Medium Duration Debt Index,,,,2.64,51,32,62,74,7,,,,Kotak FMP-308-1125D(G),Debt : FTP/FMP,103,110,102,94,92,21,16,12,2.5,0.55,1.72,3.84,6.79,5.49,5.59,6.18,,,,,,,,
Axis FTP-113-1228D-Reg(G),47799,Axis Mutual Fund,0.48,1.8,3.61,6.62,CRISIL Medium Duration Debt Index,,,,2.68,41,99,30,83,72,,,,Axis FTP-113-1228D-Reg(G),Debt : FTP/FMP,103,110,102,94,92,21,16,12,2.5,0.55,1.72,3.84,6.79,5.49,5.59,6.18,,,,,,,,
DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund-Reg(G),47548,DSP Mutual Fund,0.54,1.6,3.98,6.59,Nifty SDL Plus G-Sec Sep 2027 50:50 Index,,,,2.56,30,17,23,15,14,,,,DSP Nifty SDL Plus G-Sec Sep 2027 50:50 Index Fund-Reg(G),Debt : Medium to Long Duration,52,52,52,52,52,11,11,11,2.59,0.52,1.56,3.93,6.34,4.88,5.91,6.76,,,,,,,,
ICICI Pru Nifty Auto Index Fund-Reg(G),45995,ICICI Prudential Mutual Fund,2.79,15.29,37.55,64.99,NIFTY AUTO - TRI,,,,21.06,2,2,1,1,1,,,,ICICI Pru Nifty Auto Index Fund-Reg(G),Equity : Sectoral - Auto,6,6,6,5,4,1,1,1,18.56,2.32,11.74,32.54,57.79,28.69,21.84,17.42,,,,,,,,
Edelweiss Gold and Silver ETF FoF-Reg(G),46800,Edelweiss Mutual Fund,0.22,14.79,16.64,10.38,Gold-India,,,,10.45,9,15,6,13,37,,,,Edelweiss Gold and Silver ETF FoF-Reg(G),FoFs : Domestic,53,56,55,53,53,37,25,22,6.12,-0.63,4.24,13.26,21.44,13.55,12.86,11.18,,,,,,,,
UTI Long Duration Fund-Reg(G),47733,UTI Mutual Fund,0.61,0.94,5.73,6.57,NIFTY Long Duration Debt Index,,,,4.54,3,11,18,1,6,,,,UTI Long Duration Fund-Reg(G),Debt : Long Duration,21,24,21,20,19,3,3,2,3.53,0.57,1.32,4.86,6.42,4.33,6.76,7.51,,,,,,,,
Motilal Oswal Nifty 5 Year Benchmark G-Sec ETF,45196,Motilal Oswal Mutual Fund,0.59,1.53,3.79,6.34,Nifty 5 yr Benchmark G-Sec Index TRI,4.58,,,2.31,14,10,19,11,15,9,,,Motilal Oswal Nifty 5 Year Benchmark G-Sec ETF,Debt : ETFs,22,26,25,22,17,13,6,1,2.38,0.52,1.55,3.71,6.58,4.85,5.15,5.07,,,,,,,,
Aditya Birla SL US Treasury 1-3 year Bond ETFs FoF-Reg(G),48274,Aditya Birla Sun Life Mutual Fund,0.57,0.92,2.4,,Bloomberg US Treasury 1-3 Year Index,,,,0.8,21,13,24,21,,,,,Aditya Birla SL US Treasury 1-3 year Bond ETFs FoF-Reg(G),Debt : ETFs,22,26,25,22,17,13,6,1,2.38,0.52,1.55,3.71,6.58,4.85,5.15,5.07,,,,,,,,
Kotak Long Duration Fund-Reg(G),48538,Kotak Mahindra Mutual Fund,0.77,,,,NIFTY Long Duration Debt Index,,,,,,2,,,,,,,Kotak Long Duration Fund-Reg(G),Debt : Long Duration,21,24,21,20,19,3,3,2,3.53,0.57,1.32,4.86,6.42,4.33,6.76,7.51,,,,,,,,
Nippon India Inv-Qrtly-II(G),2611,Nippon India Mutual Fund,0.57,1.89,3.72,7.33,CRISIL Liquid Debt Index,5.68,5.24,6.57,2.76,19,41,9,67,6,6,7,2,Nippon India Inv-Qrtly-II(G),Debt : FTP/FMP,103,110,102,94,92,21,16,12,2.5,0.55,1.72,3.84,6.79,5.49,5.59,6.18,,,,,,,,
Mirae Asset Nifty SDL June 2028 Index Fund-Reg(G),47763,Mirae Asset Mutual Fund,0.41,1.55,3.93,6.41,Nifty SDL June 2028 Index,,,,2.57,27,49,28,23,30,,,,Mirae Asset Nifty SDL June 2028 Index Fund-Reg(G),Debt : Medium to Long Duration,52,52,52,52,52,11,11,11,2.59,0.52,1.56,3.93,6.34,4.88,5.91,6.76,,,,,,,,
Quant Gilt Fund-Reg(G),47345,Quant Mutual Fund,0.5,1.5,3.7,5.63,CRISIL Dynamic Gilt Index,,,,2.54,24,33,11,32,33,,,,Quant Gilt Fund-Reg(G),Debt : Gilt,35,35,35,35,35,23,21,21,2.87,0.58,1.3,4.25,6.38,4.75,6.74,7.82,,,,,,,,
Mirae Asset Global Electric & Autonomous Vehicles ETFs FoF-Reg(G),46002,Mirae Asset Mutual Fund,-0.89,4.98,8.03,3.66,Solactive Autonomous & Electric Vehicles Index - TRI,,,,-4.29,54,42,23,48,45,,,,Mirae Asset Global Electric & Autonomous Vehicles ETFs FoF-Reg(G),FoFs : Overseas,57,58,57,57,56,36,26,22,6.02,0.16,5.36,16.01,20.93,2.72,9.38,6.4,,,,,,,,
Invesco India Nifty 50 ETF,12694,Invesco Mutual Fund,-3.02,0.85,13.39,21.45,NIFTY 50 - TRI,15.15,15.34,13.5,1.8,95,114,106,96,89,43,38,13,Invesco India Nifty 50 ETF,Equity : ETFs,141,149,145,141,129,76,56,23,5.93,-1.65,2.08,18.87,34.31,17.92,16.84,13.52,,,,,,,,
Sundaram LT Micro Cap Tax Adv Fund-Sr III-Reg(G),36026,Sundaram Mutual Fund,-1.13,-2.72,11.3,36.68,Nifty Smallcap 100,30.06,23.66,,0.18,59,29,58,54,27,5,12,,Sundaram LT Micro Cap Tax Adv Fund-Sr III-Reg(G),Equity : Tax Saving (ELSS),60,60,60,60,59,55,53,27,6.16,-1.15,2.62,17.34,34.5,20.33,19.44,15.78,-2.8,-1.0,20.51,63.87,21.98,20.75,9.22,16.24
PGIM India Overnight Fund-Reg(G),24529,PGIM India Mutual Fund,0.53,1.6,3.3,6.7,Nifty 1D Rate Index,5.22,,,2.35,19,24,25,20,13,6,,,PGIM India Overnight Fund-Reg(G),Debt : Overnight,35,35,35,35,32,27,15,3,2.35,0.52,1.6,3.3,6.69,5.19,4.67,5.75,0.54,1.63,3.37,6.85,5.35,4.82,,6.68
Mirae Asset Nifty 8-13 yr G-Sec ETF,47899,Mirae Asset Mutual Fund,0.69,1.57,4.52,6.52,Nifty 8-13 yr G-Sec,,,,2.87,8,5,15,5,12,,,,Mirae Asset Nifty 8-13 yr G-Sec ETF,Debt : ETFs,22,26,25,22,17,13,6,1,2.38,0.52,1.55,3.71,6.58,4.85,5.15,5.07,0.58,1.67,4.88,6.62,4.73,6.87,,8.43
Quantum ESG Best In Class Strategy Fund-Reg(G),43878,Quantum Mutual Fund,-3.54,1.16,12.63,23.8,NIFTY100 ESG - TRI,13.0,,,2.13,50,59,45,47,42,26,,,Quantum ESG Best In Class Strategy Fund-Reg(G),Equity : Thematic,56,60,56,53,44,31,14,8,9.35,-1.24,3.39,22.07,40.16,20.48,21.42,16.05,,,,,,,,
UTI CRISIL SDL Maturity June 2027 Index Fund-Reg(G),47369,UTI Mutual Fund,0.54,1.77,4.1,6.65,CRISIL IBX SDL Index - June 2027,,,,2.74,10,18,6,9,11,,,,UTI CRISIL SDL Maturity June 2027 Index Fund-Reg(G),Debt : Medium to Long Duration,52,52,52,52,52,11,11,11,2.59,0.52,1.56,3.93,6.34,4.88,5.91,6.76,,,,,,,,
Edelweiss Europe Dynamic Equity Off-shore Fund-Reg(G),24618,Edelweiss Mutual Fund,0.23,10.44,20.1,15.12,MSCI Europe Index (Total Return Net),7.7,12.73,6.43,8.87,12,28,8,16,33,10,9,11,Edelweiss Europe Dynamic Equity Off-shore Fund-Reg(G),FoFs : Overseas,57,58,57,57,56,36,26,22,6.02,0.16,5.36,16.01,20.93,2.72,9.38,6.4,,,,,,,,
LIC MF Nifty Next 50 Index Fund(G),12836,LIC Mutual Fund,0.9,10.26,38.36,56.4,NIFTY NEXT 50 - TRI,20.78,18.57,15.85,19.6,11,20,7,13,27,11,4,2,LIC MF Nifty Next 50 Index Fund(G),Equity : Index Funds,106,116,109,104,91,40,23,18,7.19,-1.6,2.3,20.96,39.07,17.53,15.63,13.07,,,,,,,,
SBI Nifty IT ETF,45110,SBI Mutual Fund,-5.24,-11.86,8.43,19.97,NIFTY IT - TRI,9.88,,,-6.94,140,147,143,128,97,74,,,SBI Nifty IT ETF,Equity : ETFs,141,149,145,141,129,76,56,23,5.93,-1.65,2.08,18.87,34.31,17.92,16.84,13.52,,,,,,,,
Aditya Birla SL Nifty SDL Sep 2025 Index Fund-Reg(G),46892,Aditya Birla Sun Life Mutual Fund,0.54,1.7,3.6,6.72,Nifty SDL Sep 2025 Index,,,,2.58,16,16,9,25,7,,,,Aditya Birla SL Nifty SDL Sep 2025 Index Fund-Reg(G),Debt : Medium Duration,30,30,30,30,30,14,13,10,2.57,0.52,1.61,3.72,6.42,5.79,5.57,7.19,,,,,,,,
SBI Nifty 200 Quality 30 ETF,41015,SBI Mutual Fund,-0.75,0.03,13.94,26.4,NIFTY200 Quality 30 - TRI,16.03,15.74,,1.84,84,44,120,81,75,29,25,,SBI Nifty 200 Quality 30 ETF,Equity : ETFs,141,149,145,141,129,76,56,23,5.93,-1.65,2.08,18.87,34.31,17.92,16.84,13.52,,,,,,,,
LIC MF S&P BSE Sensex Index Fund(G),2133,LIC Mutual Fund,-3.11,0.91,11.33,17.52,S&P BSE SENSEX - TRI,13.87,14.21,12.05,0.58,97,108,60,95,87,37,23,18,LIC MF S&P BSE Sensex Index Fund(G),Equity : Index Funds,106,116,109,104,91,40,23,18,7.19,-1.6,2.3,20.96,39.07,17.53,15.63,13.07,-2.97,1.73,12.37,19.06,15.08,15.55,12.12,2.51
Mirae Asset Nifty India Manufacturing ETF FoF-Reg(G),46053,Mirae Asset Mutual Fund,1.41,11.17,30.83,50.0,Nifty India Manufacturing - TRI,,,,17.17,2,1,8,3,3,,,,Mirae Asset Nifty India Manufacturing ETF FoF-Reg(G),FoFs : Domestic,53,56,55,53,53,37,25,22,6.12,-0.63,4.24,13.26,21.44,13.55,12.86,11.18,,,,,,,,
HDFC NIFTY Realty Index Fund-Reg(G),48654,HDFC Mutual Fund,-1.71,,,,NIFTY REALTY - TRI,,,,,,49,,,,,,,HDFC NIFTY Realty Index Fund-Reg(G),Equity : Index Funds,106,116,109,104,91,40,23,18,7.19,-1.6,2.3,20.96,39.07,17.53,15.63,13.07,,,,,,,,
Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund-Reg(G),48782,Tata Mutual Fund,,,,,Nifty500 Multicap India Manufacturing 50:30:20 - TRI,,,,,,,,,,,,,Tata Nifty500 Multicap India Manufacturing 50:30:20 Index Fund-Reg(G),Equity : Index Funds,106,116,109,104,91,40,23,18,7.19,-1.6,2.3,20.96,39.07,17.53,15.63,13.07,,,,,,,,
ICICI Pru Nifty 200 Momentum 30 ETF,46682,ICICI Prudential Mutual Fund,1.84,7.78,36.19,63.7,Nifty200 Momentum 30 - TRI,,,,17.13,19,6,14,19,12,,,,ICICI Pru Nifty 200 Momentum 30 ETF,Equity : ETFs,141,149,145,141,129,76,56,23,5.93,-1.65,2.08,18.87,34.31,17.92,16.84,13.52,,,,,,,,
ICICI Pru Quant Fund(G),42805,ICICI Prudential Mutual Fund,-0.31,3.14,17.37,31.28,S&P BSE 200 - TRI,16.68,,,6.19,36,15,29,33,29,19,,,ICICI Pru Quant Fund(G),Equity : Thematic,56,60,56,53,44,31,14,8,9.35,-1.24,3.39,22.07,40.16,20.48,21.42,16.05,-2.1,3.05,18.92,31.22,17.81,18.02,12.47,14.95
Bank of India Short Term Income Fund-Reg(G),7456,Bank of India Mutual Fund,0.48,1.43,3.39,5.84,CRISIL Short Duration Debt Index,11.8,3.55,5.7,2.31,21,20,24,21,23,1,21,19,Bank of India Short Term Income Fund-Reg(G),Debt : Short Duration,26,27,26,26,26,22,21,19,2.36,0.48,1.55,3.4,6.26,5.4,5.86,6.85,,,,,,,,
Sundaram Nifty 100 Equal Weight Fund(G),2384,Sundaram Mutual Fund,-1.42,4.29,26.54,42.59,Nifty100 Equal Weight - TRI,18.74,17.75,12.81,10.85,28,45,27,29,43,14,5,8,Sundaram Nifty 100 Equal Weight Fund(G),Equity : Index Funds,106,116,109,104,91,40,23,18,7.19,-1.6,2.3,20.96,39.07,17.53,15.63,13.07,,,,,,,,
ICICI Pru Nifty Financial Services Ex-Bank ETF,47166,ICICI Prudential Mutual Fund,-4.82,0.32,9.6,32.19,Nifty Financial Services Ex-Bank - TRI,,,,1.75,96,138,114,112,59,,,,ICICI Pru Nifty Financial Services Ex-Bank ETF,Equity : ETFs,141,149,145,141,129,76,56,23,5.93,-1.65,2.08,18.87,34.31,17.92,16.84,13.52,,,,,,,,
SBI FMP-79-1130D-Reg(G),47764,SBI Mutual Fund,0.53,1.68,3.68,6.56,CRISIL Medium Duration Debt Index,,,,2.5,77,78,73,72,76,,,,SBI FMP-79-1130D-Reg(G),Debt : FTP/FMP,103,110,102,94,92,21,16,12,2.5,0.55,1.72,3.84,6.79,5.49,5.59,6.18,,,,,,,,
ICICI Pru Nifty 100 ETF,22404,ICICI Prudential Mutual Fund,-2.41,2.4,17.36,26.53,NIFTY 100 - TRI,15.56,15.55,13.78,3.99,72,73,59,68,73,32,27,7,ICICI Pru Nifty 100 ETF,Equity : ETFs,141,149,145,141,129,76,56,23,5.93,-1.65,2.08,18.87,34.31,17.92,16.84,13.52,,,,,,,,
Axis Retirement Savings Fund-Conservative Plan-Reg(G),43843,Axis Mutual Fund,-0.92,0.76,9.8,16.23,CRISIL Hybrid 75+25 - Conservative Index,7.68,,,4.75,11,20,38,23,27,32,,,Axis Retirement Savings Fund-Conservative Plan-Reg(G),Hybrid : Solution Oriented,40,40,40,39,38,37,29,13,4.16,-0.87,2.31,11.62,22.6,13.01,12.24,12.22,,,,,,,,
Taurus ELSS Tax Saver Fund-Reg(G),3314,Taurus Mutual Fund,-2.97,-1.6,17.84,31.17,S&P BSE 500 - TRI,17.7,15.99,14.44,5.73,31,56,52,26,38,34,43,18,Taurus ELSS Tax Saver Fund-Reg(G),Equity : Tax Saving (ELSS),60,60,60,60,59,55,53,27,6.16,-1.15,2.62,17.34,34.5,20.33,19.44,15.78,-2.04,2.73,18.88,33.21,18.54,18.57,12.44,15.0
Aditya Birla SL Nifty IT ETF,45697,Aditya Birla Sun Life Mutual Fund,-5.24,-11.98,8.3,19.86,NIFTY IT - TRI,,,,-6.32,134,149,145,132,101,,,,Aditya Birla SL Nifty IT ETF,Equity : ETFs,141,149,145,141,129,76,56,23,5.93,-1.65,2.08,18.87,34.31,17.92,16.84,13.52,,,,,,,,
Invesco India Gold ETF FoF(G),14593,Invesco Mutual Fund,-0.32,13.49,18.64,15.13,Gold-India,13.19,16.09,7.74,15.49,2,11,16,5,7,6,7,8,Invesco India Gold ETF FoF(G),Gold : MFs,16,16,16,15,15,10,10,10,14.7,-0.17,14.28,17.93,13.32,13.27,16.12,7.76,,,,,,,,
DSP Nifty Private Bank ETF,47907,DSP Mutual Fund,-3.64,2.56,3.16,,Nifty Private Bank - TRI,,,,-5.05,128,130,51,136,,,,,DSP Nifty Private Bank ETF,Equity : ETFs,141,149,145,141,129,76,56,23,5.93,-1.65,2.08,18.87,34.31,17.92,16.84,13.52,,,,,,,,
Bandhan Nifty200 Momentum 30 Index Fund-Reg(G),46608,Bandhan Mutual Fund,1.75,7.57,35.49,62.05,Nifty200 Momentum 30 - TRI,,,,16.81,21,7,16,19,10,,,,Bandhan Nifty200 Momentum 30 Index Fund-Reg(G),Equity : Index Funds,106,116,109,104,91,40,23,18,7.19,-1.6,2.3,20.96,39.07,17.53,15.63,13.07,,,,,,,,
HDFC Silver ETF FoF-Reg(G),46465,HDFC Mutual Fund,-0.46,15.37,15.92,6.6,Silver,,,,14.34,12,12,1,13,13,,,,HDFC Silver ETF FoF-Reg(G),Gold : MFs,16,16,16,15,15,10,10,10,14.7,-0.17,14.28,17.93,13.32,13.27,16.12,7.76,,,,,,,,
Axis FTP-112-1143D-Reg(G),47568,Axis Mutual Fund,0.57,1.71,3.78,6.62,CRISIL Medium Duration Debt Index,,,,2.57,60,43,61,53,71,,,,Axis FTP-112-1143D-Reg(G),Debt : FTP/FMP,103,110,102,94,92,21,16,12,2.5,0.55,1.72,3.84,6.79,5.49,5.59,6.18,,,,,,,,
HDFC FMP-Sr 47-1269D-March 2023-Reg(G),47782,HDFC Mutual Fund,0.46,1.58,3.75,6.42,NIFTY Medium Duration Debt Index,,,,2.49,78,102,90,62,87,,,,HDFC FMP-Sr 47-1269D-March 2023-Reg(G),Debt : FTP/FMP,103,110,102,94,92,21,16,12,2.5,0.55,1.72,3.84,6.79,5.49,5.59,6.18,,,,,,,,
Mirae Asset Hang Seng TECH ETF FoF-Reg(G),46071,Mirae Asset Mutual Fund,9.79,9.22,-1.7,2.49,Hang Seng TECH TRI,,,,0.99,47,1,11,57,46,,,,Mirae Asset Hang Seng TECH ETF FoF-Reg(G),FoFs : Overseas,57,58,57,57,56,36,26,22,6.02,0.16,5.36,16.01,20.93,2.72,9.38,6.4,,,,,,,,
Tata Nifty India Digital ETF,45944,Tata Mutual Fund,-5.24,-1.14,15.86,42.27,Nifty India Digital  - TRI,,,,3.83,73,148,129,76,44,,,,Tata Nifty India Digital ETF,Equity : ETFs,141,149,145,141,129,76,56,23,5.93,-1.65,2.08,18.87,34.31,17.92,16.84,13.52,,,,,,,,
Bank of India Conservative Hybrid Fund-Reg(G),7569,Bank of India Mutual Fund,-0.53,0.92,7.12,12.24,CRISIL Hybrid 85+15 - Conservative Index,14.06,8.98,8.37,3.31,8,19,17,6,10,1,6,9,Bank of India Conservative Hybrid Fund-Reg(G),Hybrid : Debt Oriented (Conservative),19,19,19,19,19,18,18,18,3.16,0.02,1.7,6.46,11.45,8.31,8.17,8.37,,,,,,,,
UTI NIFTY50 Equal Weight Index Fund-Reg(G),47962,UTI Mutual Fund,-2.9,0.48,17.16,,NIFTY50 Equal Weight - TRI,,,,4.12,61,75,83,64,,,,,UTI NIFTY50 Equal Weight Index Fund-Reg(G),Equity : Index Funds,106,116,109,104,91,40,23,18,7.19,-1.6,2.3,20.96,39.07,17.53,15.63,13.07,,,,,,,,
Mahindra Manulife Arbitrage Fund-Reg(G),45042,Mahindra Mutual Fund,0.36,1.38,3.1,6.05,Nifty 50 Arbitrage,4.37,,,2.37,26,25,26,26,24,24,,,Mahindra Manulife Arbitrage Fund-Reg(G),Hybrid : Arbitrage,26,26,26,26,24,24,21,10,2.84,0.45,1.74,3.68,7.43,5.32,5.01,5.86,0.34,1.65,3.8,8.03,5.78,5.05,,7.49
DSP Nifty Smallcap250 Quality 50 Index Fund-Reg(G),48377,DSP Mutual Fund,-3.53,-2.52,,,Nifty Smallcap250 Quality 50 - TRI,,,,3.2,70,110,104,,,,,,DSP Nifty Smallcap250 Quality 50 Index Fund-Reg(G),Equity : Index Funds,106,116,109,104,91,40,23,18,7.19,-1.6,2.3,20.96,39.07,17.53,15.63,13.07,,,,,,,,
Aditya Birla SL FTP-UJ-1110D-Reg(G),47848,Aditya Birla Sun Life Mutual Fund,0.58,1.58,3.8,6.69,CRISIL Medium Duration Debt Index,,,,2.43,87,34,88,52,57,,,,Aditya Birla SL FTP-UJ-1110D-Reg(G),Debt : FTP/FMP,103,110,102,94,92,21,16,12,2.5,0.55,1.72,3.84,6.79,5.49,5.59,6.18,,,,,,,,
Baroda BNP Paribas Nifty 50 Index Fund-Reg(G),41180,Baroda BNP Paribas Mutual Fund,-3.04,0.69,,,NIFTY 50 - TRI,,,,,,85,76,,,,,,Baroda BNP Paribas Nifty 50 Index Fund-Reg(G),Equity : Index Funds,106,116,109,104,91,40,23,18,7.19,-1.6,2.3,20.96,39.07,17.53,15.63,13.07,,,,,,,,
HDFC S&P BSE 500 Index Fund-Reg(G),47913,HDFC Mutual Fund,-2.24,1.73,17.46,30.9,S&P BSE 500 - TRI,,,,5.12,53,61,40,56,55,,,,HDFC S&P BSE 500 Index Fund-Reg(G),Equity : Index Funds,106,116,109,104,91,40,23,18,7.19,-1.6,2.3,20.96,39.07,17.53,15.63,13.07,-2.04,2.73,18.88,33.21,18.54,18.57,12.44,15.0
Axis CRISIL IBX 50:50 Gilt Plus SDL June 2028 Index Fund-Reg(G),47409,Axis Mutual Fund,0.43,1.56,3.84,6.43,CRISIL IBX 50:50 Gilt Plus SDL Index - June 2028,,,,2.51,35,47,25,41,27,,,,Axis CRISIL IBX 50:50 Gilt Plus SDL June 2028 Index Fund-Reg(G),Debt : Medium to Long Duration,52,52,52,52,52,11,11,11,2.59,0.52,1.56,3.93,6.34,4.88,5.91,6.76,,,,,,,,
Aditya Birla SL Nifty Next 50 ETF,38262,Aditya Birla Sun Life Mutual Fund,1.04,10.64,39.22,58.16,NIFTY NEXT 50 - TRI,21.75,19.76,,19.17,14,14,7,7,15,15,9,,Aditya Birla SL Nifty Next 50 ETF,Equity : ETFs,141,149,145,141,129,76,56,23,5.93,-1.65,2.08,18.87,34.31,17.92,16.84,13.52,,,,,,,,
TRUSTMF Corporate Bond Fund-Reg(G),47440,Trust Mutual Fund,0.53,1.61,3.47,6.31,CRISIL Corporate Bond Index,,,,2.42,20,4,17,18,16,,,,TRUSTMF Corporate Bond Fund-Reg(G),Debt : Corporate Bond,21,21,21,21,21,19,18,12,2.61,0.49,1.66,3.61,6.54,4.99,6.49,7.3,,,,,,,,
Kotak International REIT FOF-Reg(G),42804,Kotak Mahindra Mutual Fund,-2.61,-1.78,7.91,-2.42,S&P Asia Pacific ex Japan REIT - TRI,-3.04,,,-5.77,55,54,55,49,51,29,,,Kotak International REIT FOF-Reg(G),FoFs : Overseas,57,58,57,57,56,36,26,22,6.02,0.16,5.36,16.01,20.93,2.72,9.38,6.4,,,,,,,,
